cueanexo,nombre,est_sector,est_ambito,est_barrio,est_localidad,nivel,lat,lon,barrio_asignado
140503000,ESCUELA JUANA AZURDUY ,Estatal,Urbano,ZEPA A Y B,CORDOBA,"[""1. Común - Primario""]",-31.3898,-64.1053,CENTRO
140503700,ESCUELA DR. CARLOS TAGLE ACHAVAL (Bº C. DE LOS CUARTETOS),Estatal,Urbano,29 DE MAYO,CORDOBA,"[""1. Común - Primario""]",-31.3708,-64.1253,RESIDENCIAL SAN JORGE
140503800,J.DE INF. PABLO NERUDA,Estatal,Urbano,29 DE MAYO,CORDOBA,"[""0. Común - Inicial""]",-31.4813,-64.2345,SANTA ISABEL SECCION 1
140503900,J.DE INF. GABRIEL TABORIN,Privado,Urbano,CRISOL NORTE,CORDOBA,"[""0. Común - Inicial""]",-31.4263,-64.1727,CRISOL SUD
140504100,J.DE INF. SAN RAMON NONATO,Privado,Urbano,ALTOS GRAL PAZ,CORDOBA,"[""0. Común - Inicial""]",-31.4106,-64.1572,YAPEYU
140504200,J.DE INF. ADELA ZAMUDIO (EX-V.FORESTIERI),Estatal,Urbano,VILLA EL LIBERTADOR,CORDOBA,"[""0. Común - Inicial""]",-31.4806,-64.2246,SANTA ISABEL SECCION 1
140504300,ESCUELA PROFESOR OSCAR RAUL MALVASIO,Estatal,Urbano,CIUDAD OBISPO ANGELELLI,CORDOBA,"[""1. Común - Primario""]",-31.5006,-64.1926,VILLA RIVADAVIA
140504400,J.DE INF. MONSEÑOR ENRIQUE ANGELELLI,Estatal,Urbano,CIUDAD OBISPO ANGELELLI,CORDOBA,"[""0. Común - Inicial""]",-31.5055,-64.1942,VILLA RIVADAVIA
140505400,ESCUELA MARTA JUANA GONZALEZ,Estatal,Urbano,VILLA EL LIBERTADOR,CORDOBA,"[""1. Común - Primario""]",-31.4686,-64.2178,VILLA EL LIBERTADOR
140505500,ESCUELA CLARA BEATRIZ ALTAMIRANO,Estatal,Urbano,VILLA RETIRO  ANEXO,CORDOBA,"[""1. Común - Primario""]",-31.348,-64.1451,PARQUE LICEO SECCION 3
140505600,J.DE INF. VOLUNTARIADO ARGENTINO,Estatal,Urbano,CIUDAD VILLA RETIRO ANEXO,CORDOBA,"[""0. Común - Inicial""]",-31.3487,-64.1435,PARQUE LICEO SECCION 3
140505700,J.DE INF. PEREGRINOS DE LA PAZ,Estatal,Urbano,CIUDAD JUAN PABLO II,CORDOBA,"[""0. Común - Inicial""]",-31.364,-64.1534,GENERAL MOSCONI
140505800,ESCUELA PADRE CARLOS MUJICA,Estatal,Urbano,CIUDAD JUAN PABLO II,CORDOBA,"[""1. Común - Primario""]",-31.364,-64.1532,GENERAL MOSCONI
140505900,J.DE INF. NIÑOS DEPORTISTAS,Privado,Urbano,ALTO ALBERDI,CORDOBA,"[""0. Común - Inicial""]",-31.4135,-64.2151,ALBERDI
140506200,COLEGIO SAN AGUSTIN,Privado,Urbano,COLON,CORDOBA,"[""1. Común - Primario""]",-31.4374,-64.152,JARDIN DEL PILAR
140519700,JARDIN MUNICIPAL ARCO IRIS,Estatal,Urbano,VILLA EL LIBERTADOR,CORDOBA,"[""0. Común - Inicial""]",-31.4812,-64.211,COMERCIAL
140508400,"INST. SUP. R.E.T.( RESCATE, EMERGENCIA Y TRAUMA)",Privado,Urbano,NUEVA CORDOBA,CORDOBA,"[""3. Común - Superior""]",-31.4122,-64.1765,URQUIZA
140510100,INST. SEP SAN NICOLAS,Privado,Urbano,CENTRO,CORDOBA,"[""3. Común - Superior""]",-31.4133,-64.1781,URQUIZA
140510800,J.DE INF. PAULINO FRANCES,Estatal,Urbano,AMPLIACION FERREYRA,CORDOBA,"[""0. Común - Inicial""]",-31.4705,-64.1166,FERREYRA
140510900,ESCUELA PAULINO FRANCES (B° CIUDAD BONITA),Estatal,Urbano,AMPLIACION FERREYRA,CORDOBA,"[""1. Común - Primario""]",-31.4703,-64.1166,FERREYRA
140511700,J.DE INF. SAN AGUSTIN,Privado,Urbano,COLON,CORDOBA,"[""0. Común - Inicial""]",-31.4374,-64.152,JARDIN DEL PILAR
140512000,ESCUELA CEFERINO NAMUNCURA (EX-ANEXO DR. BENITO SORIA),Estatal,Urbano,SANTA ISABEL 3º SECCION,CORDOBA,"[""1. Común - Primario""]",-31.4788,-64.2423,PARQUE FUTURA
140512100,ESCUELA JUAN PABLO II (EX-ANEXO JOSE AGUIRRE CAMARA),Estatal,Urbano,AMPLIACION LAS PALMAS,CORDOBA,"[""1. Común - Primario""]",-31.4125,-64.2402,QUINTA SANTA ANA
140512200,NAZARENO CRUCIANELLI,Estatal,Urbano,BAJO GRANDE,CORDOBA,"[""0. Común - Inicial""]",-31.4006,-64.1099,BAJO GENERAL PAZ
140512300,J.DE INF. JUAN PABLO II,Estatal,Urbano,AMPLIACION LAS PALMAS,CORDOBA,"[""0. Común - Inicial""]",-31.4125,-64.2402,QUINTA SANTA ANA
140519800,JARDIN MUNICIPAL AYUDA MUTUA,Estatal,Urbano,BELLA VISTA,CORDOBA,"[""0. Común - Inicial""]",-31.4303,-64.1974,GUEMES
140512900,J.DE INF. GRACIELA DEL RIO,Estatal,Urbano,AMPLIACION CABILDO,CORDOBA,"[""0. Común - Inicial""]",-31.4815,-64.227,SANTA ISABEL SECCION 1
140513100,ESCUELA DE SUBOFICIALES Y AGENTES GRAL MANUEL BELGRANO,Estatal,Urbano,VILLA RETIRO,CORDOBA,"[""3. Común - Superior""]",-31.3579,-64.1353,PATRICIOS ESTE
140513400,J.DE INF. JESUS MARIA,Privado,Urbano,AVENIDA,CORDOBA,"[""0. Común - Inicial""]",-31.4294,-64.219,ROSEDAL ANEXO
140514800,INST. SUP. DR. ENRIQUE PICHON RIVIERE,Privado,Urbano,CENTRO,CORDOBA,"[""3. Común - Superior""]",-31.4201,-64.1796,URQUIZA
140515700,"ESCUELA HOSPITALARIA Y DOMICILIARIA ""SEMILLAS DEL CORAZON""",Privado,Urbano,SAN MARTIN,CORDOBA,"[""5. Hospitalaria""]",-31.3995,-64.1974,SAN MARTIN
140516100,J.DE INF. NUESTRA SEÑORA DE ITATI,Privado,Urbano,VILLA PAEZ,CORDOBA,"[""0. Común - Inicial""]",-31.397,-64.2052,VILLA PAEZ
140516300,J.DE INF. GARCIA FAURE,Privado,Urbano,ALTA CORDOBA,CORDOBA,"[""0. Común - Inicial""]",-31.3961,-64.1881,SAN MARTIN
140516400,J.DE INF. SAN JOSE OBRERO,Privado,Urbano,VILLA EL LIBERTADOR,CORDOBA,"[""0. Común - Inicial""]",-31.4783,-64.2157,COMERCIAL
140516700,J.DE INF. MADRE TERESA DE CALCUTA (EX ANEXO JUAN RAMON JIMENEZ),Estatal,Urbano,LAS LILAS,CORDOBA,"[""0. Común - Inicial""]",-31.4445,-64.1338,JOSE IGNACIO DIAZ SECCION 1
140516800,J.DE INF. JORGE HONORIO PEYRANO,Estatal,Urbano,VILLA EL LIBERTADOR,CORDOBA,"[""0. Común - Inicial""]",-31.4803,-64.2108,COMERCIAL
140516900,J.DE INF. MODESTA RODRIGUEZ ,Estatal,Urbano,U.O.C.R.A.,CORDOBA,"[""0. Común - Inicial""]",-31.323,-64.2637,MERCANTIL
140517000,JOSE MARIA PAZ,Estatal,Urbano,PATRICIOS,CORDOBA,"[""0. Común - Inicial""]",-31.3779,-64.1406,NUEVA ITALIA
140517300,J.DE INF. FERNANDO CHACARELLI,Estatal,Urbano,EL QUEBRACHO,CORDOBA,"[""0. Común - Inicial""]",-31.4771,-64.1431,VILLA CORONEL OLMEDO
140517500,COLEGIO EVA FRANCO,Privado,Urbano,VILLA RETIRO,CORDOBA,"[""1. Común - Primario""]",-31.3417,-64.1498,PARQUE LICEO SECCION 3
140517700,ESCUELA ADVENTISTA HECTOR RYHS,Privado,Urbano,OÑA,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.4485,-64.167,VILLA REVOL
140518100,J.DE INF. JUAN PABLO II,Privado,Urbano,AMPLIACION 1° DE MAYO,CORDOBA,"[""0. Común - Inicial""]",-31.441,-64.114,VILLA BUSTOS
140518200,COLEGIO SANTO DOMINGO,Privado,Urbano,CENTRO,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.4138,-64.18,URQUIZA
140518400,INSTITUTO SUPERIOR NUESTRA SEÑORA DEL VALLE,Privado,Urbano,CERRO DE LAS ROSAS,CORDOBA,"[""3. Común - Superior""]",-31.3603,-64.2395,COLINAS DEL CERRO
140518900,C.E.N.P.A. VILLA BUSTOS,Estatal,Urbano,VILLA BUSTOS,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.4359,-64.1131,VILLA BUSTOS
140519300,CENTRO DE ALTOS ESTUDIOS ALBERT SABIN,Privado,Urbano,LAS PALMAS,CORDOBA,"[""3. Común - Superior""]",-31.3976,-64.2394,VILLA SIBURU
140519900,JARDIN MUNICIPAL BICHITO DE LUZ,Estatal,Urbano,REMEDIOS DE ESCALADA,CORDOBA,"[""0. Común - Inicial""]",-31.3379,-64.1809,REMEDIOS DE ESCALADA
140520000,JARDIN MUNICIPAL JUAN FELIX CAFFERATA,Estatal,Urbano,PUEYRREDON,CORDOBA,"[""0. Común - Inicial""]",-31.4009,-64.172,GENERAL BUSTOS
140520100,JARDIN MUNICIPAL CASITA DEL HORNERO,Estatal,Urbano,VILLA CORINA,CORDOBA,"[""0. Común - Inicial""]",-31.3772,-64.1476,VILLA AZALAIS
140520200,JARDIN MUNICIPAL CAPERUCITA ROJA,Estatal,Urbano,GENERAL BUSTOS,CORDOBA,"[""0. Común - Inicial""]",-31.3869,-64.1669,GENERAL BUSTOS
140520300,JARDIN MUNICIPAL CAPULLITOS,Estatal,Urbano,VILLA CORNU,CORDOBA,"[""0. Común - Inicial""]",-31.3163,-64.2673,VILLA CORNU
140520400,JARDIN MUNICIPAL CLEMENTE,Estatal,Urbano,EJERCITO ARGENTINO,CORDOBA,"[""0. Común - Inicial""]",-31.446,-64.1975,LAS FLORES
140520500,JARDIN MUNICIPAL COLORIN COLORADO,Estatal,Urbano,VILLA 9 DE JULIO,CORDOBA,"[""0. Común - Inicial""]",-31.3286,-64.2713,VILLA 9 DE JULIO
140520600,JARDIN MUNICIPAL CUSI HUAHITAS,Estatal,Urbano,CORONEL OLMEDO,CORDOBA,"[""0. Común - Inicial""]",-31.4794,-64.1425,VILLA CORONEL OLMEDO
140520700,JARDIN MUNICIPAL EL BARRILETE,Estatal,Urbano,U.O.C.R.A.,CORDOBA,"[""0. Común - Inicial""]",-31.3233,-64.2647,VILLA 9 DE JULIO
140520800,JARDIN MUNICIPAL EL PRINCIPITO,Estatal,Urbano,PANAMERICANO,CORDOBA,"[""0. Común - Inicial""]",-31.3676,-64.1826,HIPOLITO IRIGOYEN
140520900,JARDIN MUNICIPAL FRUTILLITAS,Estatal,Urbano,SANTA CECILIA,CORDOBA,"[""0. Común - Inicial""]",-31.3577,-64.2271,LOS BOULEVARES
140521000,JARDIN MUNICIPAL GARABATOS,Estatal,Urbano,IPV ARGUELLO NORTE,CORDOBA,"[""0. Común - Inicial""]",-31.334,-64.2461,CERRITO AUTODROMO
140521100,JARDIN MUNICIPAL PRIMO GARCIA ELORRIO,Estatal,Urbano,SAN ROQUE,CORDOBA,"[""0. Común - Inicial""]",-31.4283,-64.2452,AMEGHINO NORTE
140521200,JARDIN MUNICIPAL HIJITUS,Estatal,Urbano,LA FRATERNIDAD,CORDOBA,"[""0. Común - Inicial""]",-31.3769,-64.1843,HIPOLITO IRIGOYEN
140521300,JARDIN MUNICIPAL HORMIGUITA VIAJERA,Estatal,Urbano,VILLA ALBERDI,CORDOBA,"[""0. Común - Inicial""]",-31.3919,-64.2348,VILLA SIBURU
140521400,JARDIN MUNICIPAL JEROMITO,Estatal,Urbano,GUEMES,CORDOBA,"[""0. Común - Inicial""]",-31.4217,-64.1951,GUEMES
140521500,JARDIN MUNICIPAL IGNACIO GARZON,Estatal,Urbano,MALDONADO,CORDOBA,"[""0. Común - Inicial""]",-31.4041,-64.1322,MALDONADO
140521600,JARDIN MUNICIPAL JULIA SAURY,Estatal,Urbano,LOS SAUCES,CORDOBA,"[""0. Común - Inicial""]",-31.4625,-64.0992,LOS SAUCES
140521700,JARDIN MUNICIPAL LARGUIRUCHO,Estatal,Urbano,SUAREZ,CORDOBA,"[""0. Común - Inicial""]",-31.4421,-64.2115,FERRER
140521800,JARDIN MUNICIPAL LOS SIETE CABRITOS,Estatal,Urbano,OBSERVATORIO,CORDOBA,"[""0. Común - Inicial""]",-31.4202,-64.1974,GUEMES
140521900,JARDIN MUNICIPAL Dr.LUIS LEZAMA,Estatal,Urbano,ESTACION FLORES,CORDOBA,"[""0. Común - Inicial""]",-31.4135,-64.2483,LAS VIOLETAS
140522000,JARDIN MATERNAL MUNICIPAL MAFALDA,Estatal,Urbano,LAS VIOLETAS,CORDOBA,"[""0. Común - Inicial""]",-31.4101,-64.2476,LAS VIOLETAS
140522100,JARDIN MUNICIPAL MIGUEL OLIVER,Estatal,Urbano,LOS EUCALIPTUS,CORDOBA,"[""0. Común - Inicial""]",-31.4655,-64.0848,ITUZAINGO ANEXO
140522200,JARDIN MUNICIPAL PADRE A. MARTINEZ,Estatal,Urbano,ITUZAINGO,CORDOBA,"[""0. Común - Inicial""]",-31.4653,-64.0893,ITUZAINGO ANEXO
140522300,JARDIN MUNICIPAL PALACIOS HIDALGO,Estatal,Urbano,NICOLAS AVELLANEDA,CORDOBA,"[""0. Común - Inicial""]",-31.4621,-64.1036,LOS SAUCES
140522400,JARDIN MUNICIPAL PETETE,Estatal,Urbano,POETA LUGONES,CORDOBA,"[""0. Común - Inicial""]",-31.3625,-64.2114,ANA MARIA ZUMARAN
140522500,JARDIN MUNICIPAL PORTAL DE BELEN,Estatal,Urbano,MALDONADO,CORDOBA,"[""0. Común - Inicial""]",-31.4141,-64.1315,MALDONADO
140522600,JARDIN MUNICIPAL RAYITO DE SOL,Estatal,Urbano,LOS PLATANOS,CORDOBA,"[""0. Común - Inicial""]",-31.4226,-64.2324,QUINTA SANTA ANA
140522700,JARDIN MUNICIPAL RUIDITOS,Estatal,Urbano,SAN JORGE,CORDOBA,"[""0. Común - Inicial""]",-31.3724,-64.1339,RESIDENCIAL SAN JORGE
140522800,JARDIN MATERNAL MUNICIPAL SUEÑO DE COLORES,Estatal,Urbano,PUEYRREDON,CORDOBA,"[""0. Común - Inicial""]",-31.401,-64.1547,GENERAL PUEYRREDON
140523100,JARDIN MUNICIPAL TRAVESURAS,Estatal,Urbano,VILLA ALLENDE PARQUE,CORDOBA,"[""0. Común - Inicial""]",-31.3137,-64.2838,VILLA ALLENDE PARQUE
140523200,JARDIN MUNICIPAL TRINIDAD MORENO,Estatal,Urbano,URQUIZA,CORDOBA,"[""0. Común - Inicial""]",-31.4394,-64.2376,AMEGHINO NORTE
140524100,J.DE INF. MATEO JOSE LUQUE,Estatal,Urbano,YOFRE NORTE,CORDOBA,"[""0. Común - Inicial""]",-31.3848,-64.1343,YOFRE NORTE
140524500,J.DE INF. FRANCISCO LUIS BERNARDEZ,Privado,Urbano,CERRO DE LAS ROSAS,CORDOBA,"[""0. Común - Inicial""]",-31.3808,-64.2291,VILLA SIBURU
140524900,J. DE INF. DE B° SOL NACIENTE,Estatal,Urbano,SOL NACIENTE,CORDOBA,"[""0. Común - Inicial""]",-31.3224,-64.2423,CERRITO AUTODROMO
140525000,ESC. NORMA QUARTINO,Estatal,Urbano,LA FLORESTA,CORDOBA,"[""1. Común - Primario""]",-31.3942,-64.0608,VILLA LA MERCED
140525100,J. DE INF. DR. LAUREANO MARADONA,Estatal,Urbano,LA FLORESTA,CORDOBA,"[""0. Común - Inicial""]",-31.3942,-64.0608,VILLA LA MERCED
140528300,J. DE INF. MANUEL CALVIÑO,Estatal,Urbano,LOS BOULEVARES ANEXO,CORDOBA,"[""0. Común - Inicial""]",-31.3528,-64.2197,LOS BOULEVARES
140528400,ESCUELA DRA. LILIANA BEATRIZ SARMIENTO HERRERA,Estatal,Urbano,LOS BOULEVARES ANEXO,CORDOBA,"[""1. Común - Primario""]",-31.3505,-64.2185,LOS BOULEVARES
140528700,J. DE INF. MONSEÑOR FERMIN LAFITTE,Privado,Urbano,LOS PARAISOS,CORDOBA,"[""0. Común - Inicial""]",-31.3848,-64.1957,SARGENTO CABRAL
140529900,J. DE INF. MARÍA ELENA WALSH,Estatal,Urbano,HEROES DE MALVINAS,CORDOBA,"[""0. Común - Inicial""]",-31.3994,-64.2066,VILLA PAEZ
140531000,COLEGIO TECNOLOGICO ISAAC NEWTON,Privado,Urbano,VILLA WARCALDE,CORDOBA,"[""1. Común - Primario""]",-31.3422,-64.2949,VILLA RIVERA INDARTE
140531200,ESCUELA DEL BICENTENARIO,Estatal,Urbano,HEROES DE MALVINAS,CORDOBA,"[""1. Común - Primario""]",-31.4771,-64.2527,PARQUE FUTURA
140531300,ESCUELA HOSPITALARIA ATRAPASUEÑOS,Estatal,Urbano,CRISOL NORTE,CORDOBA,"[""5. Hospitalaria""]",-31.3994,-64.2066,VILLA PAEZ
140532300,J.DE INF. PADRE CLARET,Privado,Urbano,PADRE CLARET,CORDOBA,"[""0. Común - Inicial""]",-31.3577,-64.2391,COLINAS DEL CERRO
140532600,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE DR. ANTONIO NORES,Privado,Urbano,SANTA CLARA DE ASIS,CORDOBA,"[""3. Común - Superior""]",-31.381,-64.1383,NUEVA ITALIA
140532700,JOSE GABRIEL CONDORCANQUI - TUPAC AMARU II,Estatal,Urbano,AMPLIACION LOS GIGANTES ANEXO,CORDOBA,"[""1. Común - Primario""]",-31.3663,-64.1634,PARQUE LICEO SECCION 2
140533000,J.DE INF. CEFERINO NAMUNCURA,Estatal,Urbano,SANTA ISABEL 3RA. SECCION,CORDOBA,"[""0. Común - Inicial""]",-31.4785,-64.2429,PARQUE FUTURA
140533400,J.DE INF. SANTA ANA,Privado,Urbano,ARGUELLO,CORDOBA,"[""0. Común - Inicial""]",-31.3387,-64.2598,ARGUELLO
140534800,INSTITUTO PRIMARIO EMPALME,Privado,Urbano,EMPALME,CORDOBA,"[""1. Común - Primario""]",-31.4298,-64.1285,ACOSTA
140535000,INST. TEC. SUP. LAS ARRIAS,Estatal,Urbano,CENTRO,CORDOBA,"[""3. Común - Superior""]",-31.4083,-64.188,URQUIZA
140535100,INST. DE ED.ESPECIAL NUESTRA SEÑORA DE ITATI,Privado,Urbano,PARQUE LICEO 1RA. SECCION,CORDOBA,"[""4. Especial""]",-31.3417,-64.1498,PARQUE LICEO SECCION 3
140535300,KUMELEN,Privado,Urbano,NUEVA CORDOBA,CORDOBA,"[""0. Común - Inicial""]",-31.4255,-64.1752,CRISOL SUD
140535400,J. DE INF. INSTITUTO EDUCATIVO ALTA CORDOBA,Privado,Urbano,ALTA CORDOBA,CORDOBA,"[""0. Común - Inicial""]",-31.3849,-64.1809,HIPOLITO IRIGOYEN
140538400,J.DE INF. INSTITUTO NIÑOS ARGENTINOS,Privado,Urbano,JARDIN ESPINOSA,CORDOBA,"[""0. Común - Inicial""]",-31.4519,-64.1752,VILLA REVOL
140538700,MARINA MARGARITA RAVIOLI,Estatal,Urbano,CERVECEROS,CORDOBA,"[""0. Común - Inicial""]",-31.4639,-64.1602,CERVECEROS
140539200,JARDIN MUNICIPAL ARROZ con LECHE,Estatal,Urbano,CABILDO,CORDOBA,"[""0. Común - Inicial""]",-31.4718,-64.2348,CONGRESO
140540100,AGRO ESCUELA SUPERIOR PRIVADA CORDOBA,Privado,Urbano,NUEVA CORDOBA,CORDOBA,"[""3. Común - Superior""]",-31.4412,-64.1853,VILLA REVOL
140540200,J.DE INF.INGENIERO REGINO MANUEL MADERS,Estatal,Urbano,SAN FELIPE,CORDOBA,"[""0. Común - Inicial""]",-31.454,-64.1273,COOPERATIVA EL FUTURO
140540600,PARROQUIAL SAN JOSE ARTESANO,Privado,Urbano,LOS OLMOS,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.4564,-64.2133,CABO FARINA
140541900,J.DE INF. INSTITUCION ESCUTI,Privado,Urbano,LAS ROSAS,CORDOBA,"[""0. Común - Inicial""]",-31.3902,-64.2302,VILLA SIBURU
140544102,INSTITUTO TECNICO SUPERIOR CORDOBA - ANEXO EXTENSION AULICA B° OBSERVATORIO,Estatal,Urbano,OBSERVATORIO,CORDOBA,"[""3. Común - Superior""]",-31.4188,-64.2,URQUIZA
140544100,INSTITUTO TECNICO SUPERIOR CORDOBA,Estatal,Urbano,ALTO ALBERDI,CORDOBA,"[""3. Común - Superior""]",-31.409,-64.2056,ALBERDI
140544900,COLEGIO JOCKEY CLUB CORDOBA,Privado,Urbano,JARDIN HIPODROMO,CORDOBA,"[""1. Común - Primario""]",-31.4559,-64.1866,LAS FLORES
140545100,COLEGIO PRIVADO SAN ISIDRO,Privado,Urbano,PARQUE FUTURA,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.4867,-64.2474,PARQUE FUTURA
140544105,INSTITUTO TECNICO SUPERIOR CORDOBA - ANEXO EXTENSION AULICA B° LA FRANCE,Estatal,Urbano,LA FRANCE,CORDOBA,"[""3. Común - Superior""]",-31.3742,-64.2078,ANA MARIA ZUMARAN
140546800,"CENTRO DE CAPACITACION LABORAL Y FORMACION PROFESIONAL ""CORDOBA""",Estatal,Urbano,CENTRO,CORDOBA,"[""9. Formación Profesional""]",-31.4083,-64.188,URQUIZA
140546801,"CENTRO DE CAPACITACION LABORAL Y FORMACION PROFESIONAL ""CORDOBA"" ANEXO AULA TALLER MOVIL 1",Estatal,Urbano,CENTRO,CORDOBA,"[""9. Formación Profesional""]",-31.4083,-64.188,URQUIZA
140546802,"CENTRO DE CAPACITACION LABORAL Y FORMACION PROFESIONAL ""CORDOBA"" ANEXO AULA TALLER MOVIL 2",Estatal,Urbano,CENTRO,CORDOBA,"[""9. Formación Profesional""]",-31.4083,-64.188,URQUIZA
140546826,"CENTRO DE CAPACITACION LABORAL Y FORMACION PROFESIONAL ""CORDOBA"" ANEXO AULA TALLER MOVIL III",Estatal,Urbano,CENTRO,CORDOBA,"[""9. Formación Profesional""]",-31.4084,-64.188,URQUIZA
140546827,"CENTRO DE CAPACITACION LABORAL Y FORMACION PROFESIONAL ""CORDOBA"" ANEXO AULA TALLER MOVIL IV",Estatal,Urbano,CENTRO,CORDOBA,"[""9. Formación Profesional""]",-31.4084,-64.188,URQUIZA
140546828,"CENTRO DE CAPACITACION LABORAL Y FORMACION PROFESIONAL ""CORDOBA"" ANEXO AULA TALLER MOVIL V",Estatal,Urbano,CENTRO,CORDOBA,"[""9. Formación Profesional""]",-31.4084,-64.188,URQUIZA
140546829,"CENTRO DE CAPACITACION LABORAL Y FORMACION PROFESIONAL ""CORDOBA"" ANEXO AULA TALLER MOVIL VI",Estatal,Urbano,CENTRO,CORDOBA,"[""9. Formación Profesional""]",-31.4084,-64.188,URQUIZA
140546830,"CENTRO DE CAPACITACION LABORAL Y FORMACION PROFESIONAL ""CORDOBA"" ANEXO AULA TALLER MOVIL VII",Estatal,Urbano,CENTRO,CORDOBA,"[""9. Formación Profesional""]",-31.4084,-64.188,URQUIZA
140546831,"CENTRO DE CAPACITACION LABORAL Y FORMACION PROFESIONAL ""CORDOBA"" ANEXO AULA TALLER MOVIL VIII",Estatal,Urbano,CENTRO,CORDOBA,"[""9. Formación Profesional""]",-31.4084,-64.188,URQUIZA
140546833,"CENTRO DE CAPACITACION LABORAL Y FORMACION PROFESIONAL ""CORDOBA"" ANEXO PARQUE EDUCATIVO SUR",Estatal,Urbano,CONGRESO,CORDOBA,"[""9. Formación Profesional""]",-31.467,-64.2345,CONGRESO
140546834,"CENTRO DE CAPACITACION LABORAL Y FORMACION PROFESIONAL ""CORDOBA"" ANEXO PARQUE EDUCATIVO NORTE",Estatal,Urbano,MARQUES DE SOBREMONTE-ANEXO,CORDOBA,"[""9. Formación Profesional""]",-31.3717,-64.1939,MARQUES ANEXO
140546835,"CENTRO DE CAPACITACION LABORAL Y FORMACION PROFESIONAL ""CORDOBA"" ANEXO PARQUE EDUCATIVO ESTE",Estatal,Urbano,CAMPO DE LA RIBERA,CORDOBA,"[""9. Formación Profesional""]",-31.4113,-64.1369,MALDONADO
140546836,"CENTRO DE CAPACITACION LABORAL Y FORMACION PROFESIONAL ""CORDOBA"" ANEXO PARQUE EDUCATIVO SURESTE  ",Estatal,Urbano,AVELLANEDA,CORDOBA,"[""9. Formación Profesional""]",-31.4631,-64.1039,LOS SAUCES
140546837,"CENTRO DE CAPACITACION LABORAL Y FORMACION PROFESIONAL ""CORDOBA"" ANEXO PARQUE EDUCATIVO NOROESTE",Estatal,Urbano,VILLA PARQUE ALLENDE,CORDOBA,"[""9. Formación Profesional""]",-31.3155,-64.2858,VILLA ALLENDE PARQUE
140546838,"CENTRO DE CAPACITACION LABORAL Y FORMACION PROFESIONAL ""CORDOBA"" ANEXO AULA TALLER MOVIL IX",Estatal,Urbano,CENTRO,CORDOBA,"[""9. Formación Profesional""]",-31.4085,-64.1881,URQUIZA
140546840,"CENTRO DE CAPACITACION LABORAL Y FORMACION PROFESIONAL ""CORDOBA"" ANEXO INSTITUTO DE FORMACION PROFESIONAL 107",Estatal,Urbano,FERROVIARIO MITRE,CORDOBA,"[""9. Formación Profesional""]",-31.4336,-64.1411,JOSE IGNACIO DIAZ SECCION 1
140546841,"CENTRO DE CAPACITACION LABORAL Y FORMACION PROFESIONAL ""CORDOBA"" ANEXO PARQUE EDUCATIVO ESTACION FLORES PAPA FRANCISCO",Estatal,Urbano,ESTACIÓN FLORES,CORDOBA,"[""9. Formación Profesional""]",-31.4509,-64.248,ESTACION FLORES
140546842,"CENTRO DE CAPACITACION LABORAL Y FORMACION PROFESIONAL ""CORDOBA"" ANEXO CENTRO DE ENCUENTRO BARRIAL VILLA INES",Estatal,Urbano,VILLA INES,CORDOBA,"[""9. Formación Profesional""]",-31.4076,-64.1408,YAPEYU
140546843,"CENTRO DE CAPACITACION LABORAL Y FORMACION PROFESIONAL ""CORDOBA"" ANEXO CENTRO DE ENCUENTRO BARRIAL COMUNIDAD RENO",Estatal,Urbano,B°COMUNIDAD RENO,CORDOBA,"[""9. Formación Profesional""]",-31.4625,-64.2466,ESTACION FLORES
140546844,"CENTRO DE CAPACITACION LABORAL Y FORMACION PROFESIONAL ""CORDOBA"" ANEXO CENTRO DE ENCUENTRO BARRIAL CAPDEVILA",Estatal,Urbano,ARTURO CAPDEVILLA,CORDOBA,"[""9. Formación Profesional""]",-31.3755,-64.1332,RESIDENCIAL SAN JORGE
140546845,"CENTRO DE CAPACITACION LABORAL Y FORMACION PROFESIONAL ""CORDOBA"" ANEXO CENTRO DE ENCUENTRO BARRIAL MERCANTIL",Estatal,Urbano,MERCANTIL,CORDOBA,"[""9. Formación Profesional""]",-31.3206,-64.2562,MERCANTIL
140546846,"CENTRO DE CAPACITACION LABORAL Y FORMACION PROFESIONAL ""CORDOBA"" ANEXO CENTRO DE ENCUENTRO BARRIAL LA TELA",Estatal,Urbano,VILLA LA TELA ,CORDOBA,"[""9. Formación Profesional""]",-31.4313,-64.243,AMEGHINO NORTE
140546900,J. DE INF. LUZ VIEIRA MENDEZ,Privado,Urbano,CERRO DE LAS ROSAS,CORDOBA,"[""0. Común - Inicial""]",-31.3752,-64.224,LAS MARGARITAS
140548000,FLORENCIO SANCHEZ,Estatal,Urbano,EL GATEADO,CORDOBA,"[""0. Común - Inicial""]",-31.3236,-64.1191,VILLA ESQUIU
140549400,J.DE INF. PAULA MONTAL,Privado,Urbano,VILLA URQUIZA,CORDOBA,"[""0. Común - Inicial""]",-31.3928,-64.2377,VILLA SIBURU
