barrio,poblacion,hogares,nbi,pct_nbi,escuelas_total,escuelas_estatales,escuelas_privadas,dispensarios_municipales,paradas_colectivo,lineas_colectivo,luminarias_reportes,comisarias,centros_vecinales,poblacion_log,pct_escuelas_privadas,escuelas_por_1000_hab,dispensarios_por_10000_hab,comisarias_por_10000_hab,paradas_por_1000_hab,centros_vecinales_por_10000_hab,tiene_escuela,tiene_dispensario,tiene_comisaria,tiene_transporte,infraestructura_score,centroide_lat,centroide_lon,area_barrio_km2,densidad_poblacional,densidad_hogares,infraestructura_por_km2,educacion_ratio_publico_privado,servicios_basicos_score,tamano_promedio_hogar,cluster_barrio,cluster_descripcion,categoria_infraestructura,tooltip_html
NUEVA ITALIA,3347.0,988.0,54.0,5.47,4,1,3,0,5,1,308,0,0,8.116,0.75,1.2,0.0,0.0,1.49,0.0,1,0,0,1,0.1109,0.0,0.0,0.44,7606.8182,2245.4545,0.252,0.5,0.6667,3.3877,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>NUEVA ITALIA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 3347.0<br>Score Infra: Baja"
NUEVO URCA,500.0,200.0,0.0,0.0,0,0,0,0,4,1,120,0,1,6.217,0.0,0.0,0.0,0.0,8.0,20.0,0,0,0,1,0.1481,0.0,0.0,0.23,2173.913,869.5652,0.6439,1.0,0.3333,2.5,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>NUEVO URCA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 500.0<br>Score Infra: Media"
OBRERO,2481.0,919.0,13.0,1.41,0,0,0,1,21,13,244,0,1,7.817,0.0,0.0,4.03,0.0,8.46,4.03,0,1,0,1,0.2912,0.0,0.0,0.29,8555.1724,3168.9655,1.0041,1.0,0.6667,2.6997,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>OBRERO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2481.0<br>Score Infra: Alta"
OBSERVATORIO,6616.0,2360.0,128.0,5.42,7,3,4,0,10,5,100,0,1,8.797,0.571,1.06,0.0,0.0,1.51,1.51,1,0,0,1,0.1015,0.0,0.0,0.81,8167.9012,2913.5802,0.1253,0.8,0.6667,2.8034,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>OBSERVATORIO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 6616.0<br>Score Infra: Baja"
OMBU,1681.0,567.0,5.0,0.88,0,0,0,0,12,11,234,0,1,7.428,0.0,0.0,0.0,0.0,7.14,5.95,0,0,0,1,0.1322,0.0,0.0,0.29,5796.5517,1955.1724,0.4559,1.0,0.3333,2.9647,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>OMBU</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1681.0<br>Score Infra: Baja"
ONA,1333.0,405.0,9.0,2.22,7,4,3,0,7,3,0,0,2,7.196,0.429,4.8035,0.0,0.0,5.25,15.0,1,0,0,1,0.4306,0.0,0.0,0.22,6059.0909,1840.9091,1.9573,1.25,0.6667,3.2914,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>ONA</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 1333.0<br>Score Infra: Muy Alta"
OSN,1993.0,575.0,8.0,1.39,0,0,0,0,11,4,35,0,1,7.598,0.0,0.0,0.0,0.0,5.52,5.02,0,0,0,1,0.1022,0.0,0.0,0.14,14235.7143,4107.1429,0.73,1.0,0.3333,3.4661,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>OSN</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1993.0<br>Score Infra: Baja"
PADRE CLARET,871.0,256.0,0.0,0.0,6,0,6,0,10,13,48,0,1,6.771,1.0,4.8035,0.0,0.0,11.48,11.48,1,0,0,1,0.5459,0.0,0.0,0.32,2721.875,800.0,1.7059,0.1429,0.6667,3.4023,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>PADRE CLARET</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 871.0<br>Score Infra: Muy Alta"
PALERMO BAJO,1909.0,666.0,3.0,0.45,0,0,0,0,21,5,0,0,0,7.555,0.0,0.0,0.0,0.0,11.0,0.0,0,0,0,1,0.2037,0.0,0.0,0.37,5159.4595,1800.0,0.5505,1.0,0.3333,2.8664,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>PALERMO BAJO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1909.0<br>Score Infra: Media"
PALMAR,1025.0,283.0,10.0,3.53,2,2,0,0,3,1,55,0,1,6.933,0.0,1.95,0.0,0.0,2.93,9.76,1,0,0,1,0.1896,0.0,0.0,0.24,4270.8333,1179.1667,0.79,3.0,0.6667,3.6219,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>PALMAR</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1025.0<br>Score Infra: Media"
PALMAS DEL CLARET,623.0,211.0,0.0,0.0,0,0,0,0,1,1,0,0,0,6.436,0.0,0.0,0.0,0.0,1.61,0.0,0,0,0,1,0.0298,0.0,0.0,0.05,12460.0,4220.0,0.596,1.0,0.3333,2.9526,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>PALMAS DEL CLARET</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 623.0<br>Score Infra: Muy Baja"
PANAMERICANO,3346.0,1072.0,26.0,2.43,4,4,0,0,13,5,101,0,1,8.116,0.0,1.2,0.0,0.0,3.89,2.99,1,0,0,1,0.1553,0.0,0.0,0.57,5870.1754,1880.7018,0.2725,5.0,0.6667,3.1213,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>PANAMERICANO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 3346.0<br>Score Infra: Media"
PARQUE ALAMEDA,656.0,200.0,3.0,1.5,0,0,0,0,0,0,24,0,1,6.488,0.0,0.0,0.0,0.0,0.0,15.24,0,0,0,0,0.0,0.0,0.0,0.23,2852.1739,869.5652,0.0,1.0,0.0,3.28,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>PARQUE ALAMEDA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 656.0<br>Score Infra: Muy Baja"
PARQUE ATLANTICA,2249.0,734.0,17.0,2.32,1,1,0,0,10,5,49,0,0,7.719,0.0,0.44,0.0,0.0,4.45,0.0,1,0,0,1,0.1129,0.0,0.0,0.33,6815.1515,2224.2424,0.3421,2.0,0.6667,3.064,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>PARQUE ATLANTICA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2249.0<br>Score Infra: Baja"
PARQUE CAPITAL,3972.0,1272.0,6.0,0.47,3,2,1,0,12,3,563,0,1,8.287,0.333,0.76,0.0,0.0,3.02,2.52,1,0,0,1,0.1087,0.0,0.0,0.72,5516.6667,1766.6667,0.151,1.5,0.6667,3.1226,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>PARQUE CAPITAL</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 3972.0<br>Score Infra: Baja"
PARQUE CAPITAL SUD,1443.0,442.0,2.0,0.45,0,0,0,0,13,3,34,0,1,7.275,0.0,0.0,0.0,0.0,9.01,6.93,0,0,0,1,0.1669,0.0,0.0,0.28,5153.5714,1578.5714,0.5961,1.0,0.3333,3.2647,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>PARQUE CAPITAL SUD</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1443.0<br>Score Infra: Media"
PARQUE CHACABUCO,1164.0,388.0,1.0,0.26,0,0,0,0,4,2,165,0,1,7.06,0.0,0.0,0.0,0.0,3.44,8.59,0,0,0,1,0.0637,0.0,0.0,0.28,4157.1429,1385.7143,0.2275,1.0,0.3333,3.0,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>PARQUE CHACABUCO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1164.0<br>Score Infra: Muy Baja"
PARQUE CHATEAU CARRERAS,500.0,200.0,2.0,1.0,0,0,0,0,0,0,80,0,0,6.217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,2.66,187.9699,75.188,0.0,1.0,0.0,2.5,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>PARQUE CHATEAU CARRERAS</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 500.0<br>Score Infra: Muy Baja"
PARQUE COREMA,584.0,220.0,1.0,0.45,1,1,0,0,0,0,1,0,0,6.372,0.0,1.71,0.0,0.0,0.0,0.0,1,0,0,0,0.1187,0.0,0.0,0.14,4171.4286,1571.4286,0.8479,2.0,0.3333,2.6545,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>PARQUE COREMA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 584.0<br>Score Infra: Baja"
PARQUE DE LA VEGA II,596.0,200.0,22.0,11.0,0,0,0,0,20,3,0,0,1,6.392,0.0,0.0,0.0,0.0,24.0,16.78,0,0,0,1,0.4444,0.0,0.0,0.25,2384.0,800.0,1.7776,1.0,0.3333,2.98,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>PARQUE DE LA VEGA II</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 596.0<br>Score Infra: Muy Alta"
PARQUE DE LA VEGA III,596.0,200.0,1.0,0.5,0,0,0,0,7,2,0,0,0,6.392,0.0,0.0,0.0,0.0,11.74,0.0,0,0,0,1,0.2174,0.0,0.0,0.22,2709.0909,909.0909,0.9882,1.0,0.3333,2.98,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>PARQUE DE LA VEGA III</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 596.0<br>Score Infra: Media"
PARQUE DE LA VIDA,500.0,200.0,0.0,0.0,0,0,0,0,1,1,0,0,0,6.217,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,1,0.037,0.0,0.0,0.0,6950.9434,2083.3333,0.5626,1.0,0.3333,2.5,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>PARQUE DE LA VIDA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 500.0<br>Score Infra: Muy Baja"
PARQUE DEL ESTE,679.0,200.0,24.0,12.0,2,2,0,0,9,1,58,0,1,6.522,0.0,2.95,0.0,0.0,13.25,14.73,1,0,0,1,0.4501,0.0,0.0,0.8,848.75,250.0,0.5626,3.0,0.6667,3.395,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>PARQUE DEL ESTE</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 679.0<br>Score Infra: Muy Alta"
PARQUE DON BOSCO,4691.0,1385.0,24.0,1.73,1,1,0,1,18,2,248,0,1,8.454,0.0,0.21,2.13,0.0,3.84,2.13,1,1,0,1,0.1568,0.0,0.0,0.67,7001.4925,2067.1642,0.234,2.0,1.0,3.387,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>PARQUE DON BOSCO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 4691.0<br>Score Infra: Media"
PARQUE FUTURA,2851.0,703.0,68.0,9.67,5,2,3,0,7,1,49,0,1,7.956,0.6,1.75,0.0,0.0,2.46,3.51,1,0,0,1,0.167,0.0,0.0,1.13,2523.0088,622.1239,0.1478,0.75,0.6667,4.0555,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>PARQUE FUTURA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2851.0<br>Score Infra: Media"
PARQUE JORGE NEWBERY,2909.0,913.0,16.0,1.75,2,2,0,0,30,4,152,0,2,7.976,0.0,0.69,0.0,0.0,10.31,6.88,1,0,0,1,0.2388,0.0,0.0,0.47,6189.3617,1942.5532,0.5081,3.0,0.6667,3.1862,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>PARQUE JORGE NEWBERY</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2909.0<br>Score Infra: Alta"
PARQUE LATINO,1306.0,432.0,4.0,0.93,5,3,2,0,12,7,119,0,1,7.175,0.4,3.83,0.0,0.0,9.19,7.66,1,0,0,1,0.436,0.0,0.0,0.32,4081.25,1350.0,1.3625,1.3333,0.6667,3.0231,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>PARQUE LATINO</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 1306.0<br>Score Infra: Muy Alta"
PARQUE LICEO SECCION 1,3693.0,1108.0,58.0,5.23,0,0,0,0,2,1,0,0,1,8.214,0.0,0.0,0.0,0.0,0.54,2.71,0,0,0,1,0.01,0.0,0.0,2.55,1448.2353,434.5098,0.0039,1.0,0.3333,3.333,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>PARQUE LICEO SECCION 1</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 3693.0<br>Score Infra: Muy Baja"
PARQUE LICEO SECCION 2,7826.0,2013.0,157.0,7.8,2,2,0,1,14,2,0,0,1,8.965,0.0,0.26,1.28,0.0,1.79,1.28,1,1,0,1,0.0939,0.0,0.0,0.96,8152.0833,2096.875,0.0978,3.0,1.0,3.8877,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>PARQUE LICEO SECCION 2</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 7826.0<br>Score Infra: Baja"
PARQUE LICEO SECCION 3,5593.0,1426.0,164.0,11.5,13,9,4,1,25,4,431,0,1,8.629,0.308,2.32,1.79,0.0,4.47,1.79,1,1,0,1,0.3035,0.0,0.0,0.86,6503.4884,1658.1395,0.3529,2.0,1.0,3.9222,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>PARQUE LICEO SECCION 3</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 5593.0<br>Score Infra: Alta"
PARQUE LOS MOLINOS,864.0,264.0,6.0,2.27,0,0,0,0,15,7,39,0,0,6.763,0.0,0.0,0.0,0.0,17.36,0.0,0,0,0,1,0.3215,0.0,0.0,0.16,5400.0,1650.0,2.0094,1.0,0.3333,3.2727,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Alta,"<b>PARQUE LOS MOLINOS</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 864.0<br>Score Infra: Alta"
PARQUE MODELO,500.0,200.0,0.0,0.0,0,0,0,0,7,3,0,0,1,6.217,0.0,0.0,0.0,0.0,14.0,20.0,0,0,0,1,0.2593,0.0,0.0,0.11,4545.4545,1818.1818,2.3573,1.0,0.3333,2.5,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Alta,"<b>PARQUE MODELO</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 500.0<br>Score Infra: Alta"
PARQUE MONTECRISTO,1554.0,466.0,6.0,1.29,3,3,0,0,7,2,26,0,2,7.349,0.0,1.93,0.0,0.0,4.5,12.87,1,0,0,1,0.2173,0.0,0.0,0.19,8178.9474,2452.6316,1.1437,4.0,0.6667,3.3348,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>PARQUE MONTECRISTO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1554.0<br>Score Infra: Media"
PARQUE REPUBLICA,7412.0,1861.0,201.0,10.8,7,7,0,1,15,2,59,1,1,8.911,0.0,0.94,1.35,1.35,2.02,1.35,1,1,1,1,0.2439,0.0,0.0,0.98,7563.2653,1898.9796,0.2489,8.0,1.0,3.9828,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>PARQUE REPUBLICA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 7412.0<br>Score Infra: Alta"
PARQUE SAN CARLOS,749.0,231.0,2.0,0.87,1,1,0,0,8,2,3,0,0,6.62,0.0,1.34,0.0,0.0,10.68,0.0,1,0,0,1,0.2908,0.0,0.0,0.1,7490.0,2310.0,2.908,2.0,0.6667,3.2424,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Alta,"<b>PARQUE SAN CARLOS</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 749.0<br>Score Infra: Alta"
PARQUE SAN VICENTE,1327.0,451.0,3.0,0.67,0,0,0,0,19,7,147,0,0,7.191,0.0,0.0,0.0,0.0,14.32,0.0,0,0,0,1,0.2652,0.0,0.0,0.18,7372.2222,2505.5556,1.4733,1.0,0.3333,2.9424,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>PARQUE SAN VICENTE</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1327.0<br>Score Infra: Alta"
PARQUE SARMIENTO,500.0,200.0,0.0,0.0,3,3,0,0,7,12,911,0,0,6.217,0.0,4.8035,0.0,0.0,14.0,0.0,1,0,0,1,0.5926,0.0,0.0,0.0,6950.9434,2083.3333,0.5626,4.0,0.6667,2.5,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>PARQUE SARMIENTO</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 500.0<br>Score Infra: Muy Alta"
PARQUE TABLADA,981.0,323.0,1.0,0.31,0,0,0,0,16,4,30,0,1,6.89,0.0,0.0,0.0,0.0,16.31,10.19,0,0,0,1,0.302,0.0,0.0,0.24,4087.5,1345.8333,1.2583,1.0,0.3333,3.0372,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Alta,"<b>PARQUE TABLADA</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 981.0<br>Score Infra: Alta"
PARQUE VELEZ SARSFIELD,3045.0,1004.0,8.0,0.8,1,1,0,0,13,3,1016,0,1,8.022,0.0,0.33,0.0,0.0,4.27,3.28,1,0,0,1,0.102,0.0,0.0,0.65,4684.6154,1544.6154,0.1569,2.0,0.6667,3.0329,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>PARQUE VELEZ SARSFIELD</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 3045.0<br>Score Infra: Baja"
PASO DE LOS ANDES,2529.0,902.0,25.0,2.77,6,3,3,0,12,18,238,1,0,7.836,0.5,2.37,0.0,1.5585,4.74,0.0,1,0,1,1,0.3634,0.0,0.0,0.38,6655.2632,2373.6842,0.9563,1.0,0.6667,2.8038,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Alta,"<b>PASO DE LOS ANDES</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2529.0<br>Score Infra: Muy Alta"
PATRIA,1790.0,640.0,5.0,0.78,2,0,2,0,19,8,0,0,0,7.491,1.0,1.12,0.0,0.0,10.61,0.0,1,0,0,1,0.2742,0.0,0.0,0.25,7160.0,2560.0,1.0968,0.3333,0.6667,2.7969,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>PATRIA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1790.0<br>Score Infra: Alta"
PATRICIOS,4731.0,1400.0,67.0,4.79,6,6,0,0,8,1,466,2,1,8.462,0.0,1.27,0.0,1.5585,1.69,2.11,1,0,1,1,0.2305,0.0,0.0,0.5,9462.0,2800.0,0.461,7.0,0.6667,3.3793,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>PATRICIOS</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 4731.0<br>Score Infra: Alta"
PATRICIOS ESTE,2550.0,653.0,51.0,7.81,1,1,0,1,1,1,10,0,1,7.844,0.0,0.39,3.92,0.0,0.39,3.92,1,1,0,1,0.1651,0.0,0.0,0.27,9444.4444,2418.5185,0.6115,2.0,1.0,3.9051,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>PATRICIOS ESTE</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2550.0<br>Score Infra: Media"
PATRICIOS NORTE,1790.0,485.0,39.0,8.04,0,0,0,0,14,5,227,0,1,7.491,0.0,0.0,0.0,0.0,7.82,5.59,0,0,0,1,0.1448,0.0,0.0,0.18,9944.4444,2694.4444,0.8044,1.0,0.3333,3.6907,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>PATRICIOS NORTE</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1790.0<br>Score Infra: Baja"
PATRICIOS OESTE,5211.0,1370.0,114.0,8.32,3,3,0,0,16,6,43,0,1,8.559,0.0,0.58,0.0,0.0,3.07,1.92,1,0,0,1,0.0971,0.0,0.0,0.51,10217.6471,2686.2745,0.1904,4.0,0.6667,3.8036,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>PATRICIOS OESTE</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 5211.0<br>Score Infra: Baja"
PIEDRAS BLANCAS,500.0,200.0,0.0,0.0,0,0,0,0,5,1,0,0,0,6.217,0.0,0.0,0.0,0.0,10.0,0.0,0,0,0,1,0.1852,0.0,0.0,0.04,12500.0,5000.0,4.63,1.0,0.3333,2.5,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>PIEDRAS BLANCAS</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 500.0<br>Score Infra: Media"
POETA LUGONES,7839.0,2591.0,14.0,0.54,7,6,1,0,31,5,992,0,1,8.967,0.143,0.89,0.0,0.0,3.95,1.28,1,0,0,1,0.1349,0.0,0.0,1.52,5157.2368,1704.6053,0.0888,3.5,0.6667,3.0255,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>POETA LUGONES</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 7839.0<br>Score Infra: Baja"
POLICARPIO CABRAL,517.0,200.0,5.0,2.5,0,0,0,0,10,2,0,0,0,6.25,0.0,0.0,0.0,0.0,19.34,0.0,0,0,0,1,0.3581,0.0,0.0,0.07,7385.7143,2857.1429,5.1157,1.0,0.3333,2.585,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>POLICARPIO CABRAL</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 517.0<br>Score Infra: Muy Alta"
POLICIAL,9360.0,2424.0,312.0,12.87,0,0,0,1,2,1,65,0,1,9.144,0.0,0.0,1.07,0.0,0.21,1.07,0,1,0,1,0.0396,0.0,0.0,0.8,11700.0,3030.0,0.0495,1.0,0.6667,3.8614,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>POLICIAL</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 9360.0<br>Score Infra: Muy Baja"
PORTAL DE CORDOBA,2234.0,535.0,20.0,3.74,0,0,0,0,3,1,38,0,0,7.712,0.0,0.0,0.0,0.0,1.34,0.0,0,0,0,1,0.0248,0.0,0.0,0.24,9308.3333,2229.1667,0.1033,1.0,0.3333,4.1757,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>PORTAL DE CORDOBA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2234.0<br>Score Infra: Muy Baja"
PORTAL DEL JACARANDA,500.0,200.0,2.0,1.0,1,0,1,0,9,3,0,0,0,6.217,1.0,2.0,0.0,0.0,18.0,0.0,1,0,0,1,0.4721,0.0,0.0,0.09,5555.5556,2222.2222,5.2456,0.5,0.6667,2.5,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>PORTAL DEL JACARANDA</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 500.0<br>Score Infra: Muy Alta"
POSTA DE VARGAS,719.0,200.0,5.0,2.5,3,3,0,0,4,2,3,0,1,6.579,0.0,4.17,0.0,0.0,5.56,13.91,1,0,0,1,0.3923,0.0,0.0,0.08,8987.5,2500.0,4.9037,4.0,0.6667,3.595,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>POSTA DE VARGAS</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 719.0<br>Score Infra: Muy Alta"
PRIMERA JUNTA,783.0,253.0,3.0,1.19,0,0,0,0,10,4,0,0,1,6.664,0.0,0.0,0.0,0.0,12.77,12.77,0,0,0,1,0.2365,0.0,0.0,0.1,7830.0,2530.0,2.365,1.0,0.3333,3.0949,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>PRIMERA JUNTA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 783.0<br>Score Infra: Alta"
PROVIDENCIA,4998.0,1856.0,148.0,7.97,0,0,0,0,30,21,405,0,1,8.517,0.0,0.0,0.0,0.0,6.0,2.0,0,0,0,1,0.1111,0.0,0.0,0.61,8193.4426,3042.623,0.1821,1.0,0.3333,2.6929,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>PROVIDENCIA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 4998.0<br>Score Infra: Baja"
