barrio,poblacion,hogares,nbi,pct_nbi,escuelas_total,escuelas_estatales,escuelas_privadas,dispensarios_municipales,paradas_colectivo,lineas_colectivo,luminarias_reportes,comisarias,centros_vecinales,poblacion_log,pct_escuelas_privadas,escuelas_por_1000_hab,dispensarios_por_10000_hab,comisarias_por_10000_hab,paradas_por_1000_hab,centros_vecinales_por_10000_hab,tiene_escuela,tiene_dispensario,tiene_comisaria,tiene_transporte,infraestructura_score,centroide_lat,centroide_lon,tamano_promedio_hogar,educacion_ratio_publico_privado,ranking_infraestructura,percentil_infraestructura
TENIENTE BENJAMIN MATIENZO,0.7827,0.6375,-0.0618,-0.535,0.6346,0.0351,1.1124,-0.4858,0.5458,-0.0031,1.1165,-0.2838,0.3244,1.4675,2.0436,-0.1106,-0.4167,-0.2758,-0.662,-0.4678,0.8528,-0.4943,-0.2968,0.2968,-0.6593,-31.4413948429374,-64.2375452199026,0.0424,-0.4523,364,-0.8175
TEODORO FELDS,0.119,0.1853,-0.3667,-0.847,-0.1551,-0.3118,0.0405,-0.4858,1.193,0.5718,1.4501,-0.2838,0.3244,0.7834,1.42,-0.3424,-0.4167,-0.2758,-0.0008,-0.2978,0.8528,-0.4943,-0.2968,0.2968,-0.3463,-31.400399552588,-64.249188644474,-0.7886,-0.1742,267,-0.135
TRANVIARIOS,-0.1394,-0.1106,-0.2828,-0.5244,-0.5499,-0.6587,-0.3168,-0.4858,0.8232,0.3802,-0.4727,-0.2838,0.3244,0.3128,-0.4469,-0.7611,-0.4167,-0.2758,0.326,-0.0955,-1.1726,-0.4943,-0.2968,0.2968,-0.343,-31.4095065222609,-64.2281773518277,-0.2692,-0.7304,264,-0.1177
UOCRA,-0.2069,-0.1865,-0.2142,-0.1556,0.0424,0.382,-0.3168,-0.4858,0.4533,-0.3864,-0.1148,-0.2838,0.3244,0.1436,-0.4469,0.4128,-0.4167,-0.2758,0.2462,0.0037,0.8528,-0.4943,-0.2968,0.2968,0.1901,-31.3226062886296,-64.2653478417105,-0.0096,0.9382,153,0.6617
URCA,0.0724,0.0836,-0.26,-0.6041,0.4372,0.382,0.3978,-0.4858,0.1759,-0.1947,0.3462,-0.2838,-1.0337,0.7122,1.0466,0.3679,-0.4167,-0.2758,-0.438,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.2754,-31.3825291437329,-64.237176476034,-0.3385,0.1039,246,0.0104
URITORCO,-0.487,-0.3966,-0.3972,-0.8293,-0.5499,-0.6587,-0.3168,-0.4858,-0.1014,0.5718,-0.2968,-0.2838,-1.0337,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,2.0274,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,0.7598,-31.4007024648215,-64.2348551534556,-1.3426,-0.7304,90,1.0981
URQUIZA,0.5247,0.3525,0.8148,0.8975,-0.3525,-0.3118,-0.3168,1.9142,-0.6562,-0.3864,-0.4423,-0.2838,0.3244,1.2518,-0.4469,-0.6265,0.5636,-0.2758,-0.9305,-0.4256,0.8528,2.0231,-0.2968,0.2968,-0.7693,-31.438642250908,-64.1474823201876,0.5098,-0.1742,389,-0.9907
VALLE DEL CERRO,-0.447,-0.3878,-0.4048,-0.9179,-0.3525,-0.6587,0.0405,-0.4858,-0.5637,-0.3864,-0.1512,-0.2838,0.3244,-0.8872,3.2869,0.3081,-0.4167,-0.2758,0.0529,1.123,0.8528,-0.4943,-0.2968,0.2968,0.0129,-31.3714184962642,-64.2403575253101,-0.0442,-0.7304,187,0.4227
VASQUEZ,-0.487,-0.3966,-0.3057,0.2344,-0.5499,-0.6587,-0.3168,-0.4858,-0.6562,-0.578,-0.5455,-0.2838,-1.0337,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,0.1864,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,-0.4338,-31.4814988423669,-64.1311415524934,-1.3426,-0.7304,288,-0.3082
VICOR,-0.487,-0.3966,-0.3819,-0.652,0.0424,0.382,-0.3168,1.9142,-0.1014,-0.3864,-0.1087,-0.2838,1.6826,-1.235,-0.4469,2.8306,3.2291,-0.2758,2.0274,4.3158,0.8528,2.0231,-0.2968,0.2968,3.7423,-31.4779710996914,-64.2476088717772,-1.3426,0.9382,2,1.7217
VILLA 4 DE AGOSTO,-0.2639,-0.3257,0.2126,3.4469,-0.5499,-0.6587,-0.3168,1.9142,-0.6562,-0.578,-0.5455,-0.2838,-1.0337,-0.0236,-0.4469,-0.7611,2.9624,-0.2758,-0.662,-0.6477,-1.1726,2.0231,-0.2968,0.2968,0.1225,-31.3709389448169,-64.1908220088431,2.8469,-0.7304,163,0.5924
VILLA 9 DE JULIO,1.1491,0.8041,1.638,1.0766,-0.1551,0.0351,-0.3168,4.3143,-0.1014,-0.3864,2.3175,-0.2838,1.6826,1.712,-0.4469,-0.5891,0.8429,-0.2758,-0.8645,-0.3623,0.8528,2.0231,-0.2968,0.2968,-0.6169,-31.329018947509,-64.270839671136,0.6656,0.382,337,-0.6269
VILLA ADELA,0.1473,0.0918,0.0221,-0.0049,1.4243,2.1165,0.3978,1.9142,0.2684,-0.1947,1.1408,-0.2838,0.3244,0.8236,0.2999,1.2652,1.0674,-0.2758,-0.458,-0.3114,0.8528,2.0231,-0.2968,0.2968,0.6443,-31.4354459009998,-64.247507386986,0.1982,1.4945,102,1.0219
VILLA ALBERDI,-0.1854,-0.2058,-0.0694,0.5075,-0.3525,-0.3118,-0.3168,-0.4858,0.3609,0.3802,-0.4787,-0.2838,-1.0337,0.2004,-0.4469,-0.3873,-0.4167,-0.2758,0.102,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.3017,-31.3934888286527,-64.2358376189342,0.7002,-0.1742,250,-0.0173
VILLA ALBERTO,-0.4121,-0.3966,-0.2142,1.2982,0.0424,0.382,-0.3168,-0.4858,-0.5637,-0.578,-0.5273,-0.2838,0.3244,-0.6571,-0.4469,1.7961,-0.4167,-0.2758,-0.1649,0.7694,0.8528,-0.4943,-0.2968,0.2968,0.6132,-31.4161416393993,-64.2666051276845,1.912,0.9382,105,0.9977
VILLA ALICIA RISLER,0.0234,-0.0682,0.3574,1.307,-0.1551,0.0351,-0.3168,-0.4858,-0.009,-0.578,-0.0299,-0.2838,0.3244,0.6327,-0.4469,-0.2751,-0.4167,-0.2758,-0.4902,-0.2419,0.8528,-0.4943,-0.2968,0.2968,-0.6297,-31.3114354632522,-64.1804311454914,0.9772,0.382,346,-0.6893
VILLA ALLENDE PARQUE,0.5293,0.325,0.6471,0.7007,0.0424,0.382,-0.3168,1.9142,1.6553,-0.1947,-0.0299,-0.2838,0.3244,1.256,-0.4469,-0.3573,0.5636,-0.2758,-0.2462,-0.4256,0.8528,2.0231,-0.2968,0.2968,-0.1916,-31.3138838412422,-64.2821735904198,0.7348,0.9382,229,0.1282
VILLA ARGENTINA,-0.3942,-0.3345,-0.3819,-0.7478,-0.5499,-0.6587,-0.3168,-0.4858,-0.3788,-0.1947,0.0368,-0.2838,-1.0337,-0.557,-0.4469,-0.7611,-0.4167,-0.2758,0.0713,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,-0.5079,-31.431052918483,-64.1354526357973,-0.3212,-0.7304,313,-0.4641
VILLA ASPACIA,-0.1246,-0.1728,-0.077,0.3373,-0.5499,-0.6587,-0.3168,-0.4858,-0.2864,-0.3864,-0.23,-0.2838,0.3244,0.3459,-0.4469,-0.7611,-0.4167,-0.2758,-0.5117,-0.1129,-1.1726,-0.4943,-0.2968,0.2968,-0.8859,-31.4430863044472,-64.2474522379448,0.9426,-0.7304,426,-1.2505
VILLA AVALOS,-0.3149,-0.3141,0.266,3.5391,-0.5499,-0.6587,-0.3168,-0.4858,-1.026,-0.7696,-0.4423,-0.2838,1.6826,-0.201,-0.4469,-0.7611,-0.4167,-0.2758,-1.0409,1.1714,-1.1726,-0.4943,-0.2968,-3.369,-1.2289,-31.4159890689732,-64.2431944869072,1.0811,-0.7304,469,-1.6419
VILLA AZALAIS,0.9435,0.7172,0.6623,0.1972,1.0294,1.4227,0.3978,1.9142,-0.2864,-0.578,-0.2179,-0.2838,0.3244,1.582,0.4866,0.0165,0.2952,-0.2758,-0.8814,-0.4864,0.8528,2.0231,-0.2968,0.2968,-0.5052,-31.3733605910932,-64.1519055061196,0.302,0.9382,311,-0.4468
VILLA AZALAIS ANEXO,-0.487,-0.3966,-0.3057,0.2344,-0.5499,-0.6587,-0.3168,-0.4858,-0.8411,-0.3864,-0.5455,-0.2838,-1.0337,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,-0.4273,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,-0.8311,-31.3651524446768,-64.1617435194703,-1.3426,-0.7304,406,-1.1292
VILLA AZALAIS OESTE,-0.3633,-0.3312,-0.2981,-0.1396,0.6346,1.4227,-0.3168,1.9142,-0.1939,-0.1947,-0.4787,-0.2838,-1.0337,-0.4033,-0.4469,2.8306,3.2291,-0.2758,0.191,-0.6477,0.8528,2.0231,-0.2968,0.2968,2.5525,-31.3679277643136,-64.1748905214047,0.4059,2.6069,16,1.6247
VILLA BELGRANO,0.4398,0.3481,-0.2218,-0.6449,1.4243,0.0351,2.5416,-0.4858,0.4533,-0.1947,1.9839,-0.2838,-1.0337,1.1693,2.5402,0.6895,-0.4167,-0.2758,-0.5638,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.197,-31.3593223550694,-64.2502732108312,0.077,-0.5914,230,0.1213
VILLA BUSTOS,-0.1445,-0.2107,0.0068,0.862,0.4372,1.0758,-0.3168,1.9142,-0.1014,-0.3864,-0.406,-0.2838,0.3244,0.3005,-0.4469,0.9213,2.0533,-0.2758,-0.349,-0.0881,0.8528,2.0231,-0.2968,0.2968,0.8661,-31.4380459286388,-64.1118196733192,1.4619,2.0507,84,1.1466
VILLA CABRERA,0.6958,0.7783,-0.1914,-0.7052,1.0294,0.7289,1.1124,-0.4858,0.3609,1.7216,4.034,-0.2838,0.3244,1.3994,1.42,0.1661,-0.4167,-0.2758,-0.6835,-0.4554,0.8528,-0.4943,-0.2968,0.2968,-0.5353,-31.3873896225332,-64.2107766574213,-0.8925,-0.1742,318,-0.4953
VILLA CENTENARIO,-0.1222,-0.0407,-0.3057,-0.6467,0.0424,0.382,-0.3168,-0.4858,-0.7487,0.9551,-0.4423,-0.2838,-1.0337,0.351,-0.4469,0.2034,-0.4167,-0.2758,-0.843,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.6201,-31.3655136474965,-64.2308900849635,-0.9098,0.9382,339,-0.6408
VILLA CLARET,-0.487,-0.3966,-0.3743,-0.5634,-0.3525,-0.6587,0.0405,-0.4858,-0.009,-0.0031,-0.4787,-0.2838,-1.0337,-1.235,3.2869,0.7343,-0.4167,-0.2758,2.3342,-0.6477,0.8528,-0.4943,-0.2968,0.2968,1.7036,-31.346764951577,-64.238479952604,-1.3426,-0.7304,37,1.4757
VILLA CLAUDINA,-0.487,-0.3966,-0.359,-0.3861,0.0424,0.382,-0.3168,-0.4858,-0.1939,-0.3864,-0.5455,-0.2838,-1.0337,-1.235,-0.4469,2.8306,-0.4167,-0.2758,1.7206,-0.6477,0.8528,-0.4943,-0.2968,0.2968,2.3506,-31.3886748687489,-64.1225564917819,-1.3426,0.9382,20,1.5866
VILLA CORINA,0.3342,0.2486,0.1898,0.0891,0.832,-0.3118,1.827,-0.4858,0.3609,-0.3864,-0.315,-0.2838,0.3244,1.0578,2.753,0.3679,-0.4167,-0.2758,-0.5423,-0.3797,0.8528,-0.4943,-0.2968,0.2968,-0.343,-31.3753122407543,-64.1446975348582,0.1636,-0.6359,264,-0.1177
VILLA CORNU,0.8626,0.5429,0.6928,0.4206,0.0424,0.382,-0.3168,-0.4858,-1.026,-0.7696,-0.4666,-0.2838,-1.0337,1.5253,-0.4469,-0.4545,-0.4167,-0.2758,-1.0409,-0.6477,0.8528,-0.4943,-0.2968,-3.369,-1.0759,-31.31516378474725,-64.26416452459095,0.9253,0.9382,456,-1.4618
VILLA CORONEL OLMEDO,0.1543,0.072,0.0983,0.1937,0.6346,1.4227,-0.3168,1.9142,1.1005,-0.0031,-0.2664,-0.2838,0.3244,0.8329,-0.4469,0.4427,1.0565,-0.2758,-0.0928,-0.3139,0.8528,2.0231,-0.2968,0.2968,0.4677,-31.4808392426478,-64.1415667955082,0.4579,2.6069,119,0.9007
VILLA EL LIBERTADOR,11.0979,7.7893,15.5715,1.5464,4.583,5.2387,2.8989,1.9142,0.9156,0.3802,0.334,2.8315,-1.0337,3.6788,0.845,-0.4321,-0.3236,0.188,-0.9857,-0.6477,0.8528,2.0231,3.369,0.2968,-0.9336,-31.4831663693664,-64.22405825134055,1.0638,0.3208,432,-1.292
VILLA ESQUIU,-0.4205,-0.3834,-0.2676,0.5075,0.2398,0.7289,-0.3168,1.9142,-0.3788,-0.578,-0.5455,-0.2838,-1.0337,-0.7087,-0.4469,2.828,3.2291,-0.2758,0.2462,-0.6477,0.8528,2.0231,-0.2968,0.2968,2.5869,-31.3581731705604,-64.106364790417,0.7695,1.4945,14,1.6385
VILLA EUCARISTICA,-0.3069,-0.3053,-0.359,-0.6272,0.0424,-0.6587,0.7551,-0.4858,-1.026,-0.7696,-0.4909,-0.2838,1.6826,-0.1711,3.2869,0.839,-0.4167,-0.2758,-1.0409,1.1205,0.8528,-0.4943,-0.2968,-3.369,-0.4316,-31.4821048973798,-64.1788372981638,0.9772,-0.7304,287,-0.2771
VILLA GENERAL URQUIZA,0.6107,0.3316,1.5846,2.119,0.6346,0.382,0.7551,1.9142,0.0835,-0.0031,-0.2725,-0.2838,1.6826,1.3282,1.42,-0.0134,0.4924,-0.2758,-0.7341,-0.2345,0.8528,2.0231,-0.2968,0.2968,-0.3602,-31.3909913330131,-64.2417974420032,1.1503,-0.1742,270,-0.1593
VILLA GRAN PARQUE,-0.4709,-0.3966,-0.3209,0.0571,-0.5499,-0.6587,-0.3168,-0.4858,-1.026,-0.7696,-0.0541,-0.2838,0.3244,-1.0812,-0.4469,-0.7611,-0.4167,-0.2758,-1.0409,1.4879,-1.1726,-0.4943,-0.2968,-3.369,-1.2289,-31.3271029528563,-64.1616106373206,-0.6501,-0.7304,469,-1.6419
VILLA LA MERCED,-0.3227,-0.3526,0.0602,2.9452,0.0424,0.382,-0.3168,1.9142,-0.4713,-0.578,-0.5455,-0.2838,-1.0337,-0.231,-0.4469,0.9287,3.2291,-0.2758,-0.346,-0.6477,0.8528,2.0231,-0.2968,0.2968,1.2564,-31.4082708450202,-64.0642238571163,2.5179,0.9382,56,1.3441
VILLA MAFEKIN,-0.2035,-0.2085,-0.0694,0.5216,0.0424,0.382,-0.3168,-0.4858,0.2684,-0.1947,-0.5455,-0.2838,0.3244,0.1529,-0.4469,0.4053,-0.4167,-0.2758,0.0759,-0.0025,0.8528,-0.4943,-0.2968,0.2968,0.0763,-31.4022481112785,-64.2569491260768,0.4752,0.9382,175,0.5093
VILLA MARTA,-0.3912,-0.3196,-0.3895,-0.8133,-0.5499,-0.6587,-0.3168,-0.4858,-0.2864,-0.1947,-0.3696,-0.2838,-1.0337,-0.5405,-0.4469,-0.7611,-0.4167,-0.2758,0.2094,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,-0.4187,-31.3608191633499,-64.2281814784385,-0.6674,-0.7304,283,-0.2494
VILLA MARTINEZ,0.1099,-0.0523,0.8834,2.7094,0.0424,0.382,-0.3168,-0.4858,-0.1939,-0.3864,-0.5212,-0.2838,0.3244,0.77,-0.4469,-0.1181,-0.4167,-0.2758,-0.6467,-0.2928,0.8528,-0.4943,-0.2968,0.2968,-0.6528,-31.4160857927922,-64.2507310219899,1.6524,0.9382,361,-0.7967
VILLA PAEZ,0.3818,0.2788,0.3956,0.3851,0.832,0.7289,0.7551,1.9142,0.0835,-0.0031,0.3037,-0.2838,0.3244,1.1094,1.1549,0.3156,0.7115,-0.2758,-0.662,-0.3921,0.8528,2.0231,-0.2968,0.2968,-0.0778,-31.3959348360502,-64.2060005908958,0.2155,0.0093,207,0.2841
VILLA QUISQUIZACATE,-0.2924,-0.2751,-0.3057,-0.3701,-0.3525,-0.3118,-0.3168,-0.4858,-0.4713,-0.3864,0.3765,-0.2838,0.3244,-0.1195,-0.4469,-0.2527,-0.4167,-0.2758,-0.4181,0.1924,0.8528,-0.4943,-0.2968,0.2968,-0.5718,-31.3331577606987,-64.2818486053848,0.4059,-0.1742,325,-0.5542
VILLA RETIRO,-0.4053,-0.3647,-0.2828,0.1812,0.6346,0.382,0.7551,-0.4858,-0.7487,-0.3864,-0.224,-0.2838,0.3244,-0.6179,1.42,2.8306,-0.4167,-0.2758,-0.5347,0.716,0.8528,-0.4943,-0.2968,0.2968,0.8886,-31.336307674505548,-64.145948137302,0.4405,-0.1742,80,1.1743
VILLA REVOL,0.2754,0.231,0.0373,-0.1503,-0.1551,0.0351,-0.3168,-0.4858,-0.1014,-0.0031,1.2621,-0.2838,0.3244,0.9897,-0.4469,-0.4172,-0.4167,-0.2758,-0.6866,-0.3611,0.8528,-0.4943,-0.2968,0.2968,-0.8279,-31.4435550254359,-64.1727065975052,-0.0788,0.382,405,-1.105
VILLA REVOL ANEXO,-0.4121,-0.3647,-0.1685,1.2131,-0.3525,-0.3118,-0.3168,-0.4858,-0.4713,0.1885,-0.4484,2.8315,-1.0337,-0.6571,-0.4469,0.0913,-0.4167,3.9761,0.01,-0.6477,0.8528,-0.4943,3.369,0.2968,0.4736,-31.4370580300058,-64.1699676689109,0.2155,-0.1742,116,0.9215
VILLA RIVADAVIA,-0.4121,-0.3823,-0.0313,2.9257,0.4372,1.0758,-0.3168,1.9142,1.1005,-0.578,-0.5455,-0.2838,0.3244,-0.6571,-0.4469,2.8306,3.2291,-0.2758,2.6411,0.7694,0.8528,2.0231,-0.2968,0.2968,4.1401,-31.5130596771592,-64.1945915895642,1.0465,2.0507,1,1.7286
VILLA RIVERA INDARTE,0.3045,0.1573,0.0678,-0.0067,2.0165,1.0758,2.5416,1.9142,0.8232,-0.3864,0.1885,-0.2838,0.3244,1.0238,1.8494,1.4148,0.81,-0.2758,-0.3552,-0.3698,0.8528,2.0231,-0.2968,0.2968,0.7012,-31.3254407068763,-64.2939456332099,0.7522,-0.3856,97,1.0566
VILLA SAN CARLOS,-0.4856,-0.3966,-0.2904,0.4117,1.2269,1.4227,0.7551,-0.4858,-0.2864,-0.0031,-0.5212,-0.2838,0.3244,-1.2215,0.7965,2.8306,-0.4167,-0.2758,1.38,1.7993,0.8528,-0.4943,-0.2968,0.2968,2.13,-31.4620977600299,-64.1700416939278,-1.2733,0.382,28,1.5381
VILLA SAN ISIDRO,-0.4185,-0.368,-0.3514,-0.4251,-0.5499,-0.6587,-0.3168,-0.4858,-0.1939,-0.1947,-0.3878,-0.2838,-1.0337,-0.6963,-0.4469,-0.7611,-0.4167,-0.2758,0.5945,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,-0.1691,-31.4575712536414,-64.1881087347359,0.1289,-0.7304,224,0.1629
VILLA SERRANA,-0.3697,-0.3554,-0.016,2.3708,-0.1551,-0.3118,0.0405,-0.4858,-0.4713,-0.578,-0.5394,-0.2838,1.6826,-0.4332,1.42,0.6147,-0.4167,-0.2758,-0.1956,1.6318,0.8528,-0.4943,-0.2968,0.2968,0.0043,-31.3301623505514,-64.2789046482414,1.1849,-0.1742,190,0.4019
VILLA SIBURU,-0.3211,-0.3059,-0.077,1.1705,0.2398,0.7289,-0.3168,1.9142,-0.2864,-0.0031,0.0611,-0.2838,0.3244,-0.2248,-0.4469,1.4821,3.2291,-0.2758,-0.1204,0.2829,0.8528,2.0231,-0.2968,0.2968,1.6784,-31.3956863950044,-64.2305440533676,0.6483,1.4945,40,1.4549
VILLA SILVANO FUNES,-0.4023,-0.3559,-0.2904,0.0518,-0.5499,-0.6587,-0.3168,-0.4858,1.0081,0.5718,-0.3756,-0.2838,0.3244,-0.6014,-0.4469,-0.7611,-0.4167,-0.2758,2.6073,0.6937,-1.1726,-0.4943,-0.2968,0.2968,1.1356,-31.3403524658703,-64.251239453436,0.1809,-0.7304,69,1.2506
VILLA SOLFERINO,-0.4543,-0.3966,-0.3667,-0.4747,-0.5499,-0.6587,-0.3168,-0.4858,-0.3788,-0.1947,-0.4787,-0.2838,0.3244,-0.9429,-0.4469,-0.7611,-0.4167,-0.2758,0.5761,1.2211,-1.1726,-0.4943,-0.2968,0.2968,-0.1809,-31.341833627199,-64.2755114664663,0.077,-0.7304,227,0.1455
VILLA UNION,0.378,0.171,1.2111,2.1332,0.2398,0.7289,-0.3168,1.9142,0.4533,-0.3864,-0.4969,-0.2838,0.3244,1.1053,-0.4469,-0.1405,0.7169,-0.2758,-0.5347,-0.3909,0.8528,2.0231,-0.2968,0.2968,-0.2206,-31.4250447239479,-64.2651931533667,1.133,1.4945,236,0.0797
VILLA WARCALDE,-0.4623,-0.3966,-0.2523,0.8549,0.0424,-0.6587,0.7551,-0.4858,-0.5637,-0.578,-0.4848,-0.2838,-1.0337,-1.0069,3.2869,2.8306,-0.4167,-0.2758,0.1879,-0.6477,0.8528,-0.4943,-0.2968,0.2968,1.3573,-31.3436875418139,-64.2949561314855,-0.2692,-0.7304,51,1.3753
VIVERO NORTE,-0.2736,-0.2635,-0.2752,-0.2354,-0.1551,0.0351,-0.3168,1.9142,-0.2864,-0.3864,0.3765,-0.2838,-1.0337,-0.0555,-0.4469,0.1885,3.0719,-0.2758,-0.2601,-0.6477,0.8528,2.0231,-0.2968,0.2968,0.8918,-31.382311576231,-64.1446636862196,0.4752,0.382,79,1.1813
YAPEYU,4.4179,3.4636,2.8423,0.1281,1.0294,2.1165,-0.3168,1.9142,-0.4713,-0.3864,-0.3635,-0.2838,0.3244,2.8038,-0.4469,-0.5218,-0.1977,-0.2758,-1.0041,-0.5981,0.8528,2.0231,-0.2968,0.2968,-1.0142,-31.410369494566265,-64.14616987081894,0.354,3.7194,443,-1.3717
YOFRE H,0.1262,0.0522,0.0373,0.0944,-0.1551,0.0351,-0.3168,-0.4858,-1.026,-0.7696,1.074,-0.2838,-1.0337,0.7937,-0.4469,-0.3424,-0.4167,-0.2758,-1.0409,-0.6477,0.8528,-0.4943,-0.2968,-3.369,-1.0201,-31.38234254247095,-64.12556007490045,0.4232,0.382,446,-1.3925
YOFRE I,0.4617,0.3635,0.0983,-0.1787,-0.5499,-0.6587,-0.3168,1.9142,0.3609,-0.3864,-0.2786,-0.2838,0.3244,1.191,-0.4469,-0.7611,0.6238,-0.2758,-0.6037,-0.412,-1.1726,2.0231,-0.2968,0.2968,-0.6051,-31.3900178275939,-64.12771732212764,0.0943,-0.7304,334,-0.6062
YOFRE NORTE,0.795,0.6925,0.0526,-0.4304,1.2269,0.7289,1.4697,-0.4858,0.6382,-0.0031,-0.2664,-0.2838,0.3244,1.4757,1.6291,0.2109,-0.4167,-0.2758,-0.6421,-0.469,0.8528,-0.4943,-0.2968,0.2968,-0.4859,-31.383963889503,-64.1340907794603,-0.1654,-0.2855,306,-0.4087
YOFRE SUD,0.4346,0.3421,0.0144,-0.2868,0.0424,0.382,-0.3168,-0.4858,0.0835,-0.1947,1.4016,-0.2838,0.3244,1.1641,-0.4469,-0.32,-0.4167,-0.2758,-0.682,-0.4057,0.8528,-0.4943,-0.2968,0.2968,-0.7763,-31.3922689658402,-64.1354610976761,0.077,0.9382,390,-0.9976
ZEPA,-0.3753,-0.3664,-0.1304,1.5854,0.2398,0.7289,-0.3168,1.9142,-0.5637,-0.1947,-0.4848,2.8315,1.6826,-0.46,-0.4469,2.0578,3.2291,3.9761,-0.3184,1.6914,0.8528,2.0231,3.369,0.2968,2.4338,-31.3894472257739,-64.1064392092923,1.5312,1.4945,17,1.6177
