stop_id,stop_name,stop_lat,stop_lon,barrio_asignado
AP26,Av Patria 683-698,-31.406312,-64.15892,GENERAL PUEYRREDON
P908,AV. PATRIA 650,-31.406588,-64.158753,GENERAL PUEYRREDON
P909,AV. PATRIA 968,-31.402937,-64.160108,GENERAL PUEYRREDON
P910,AV. PATRIA 1274,-31.399868,-64.16123,GENERAL PUEYRREDON
P911,AV. PATRIA 1590,-31.397377,-64.161737,GENERAL PUEYRREDON
P912,AV. EDUARDO BULNES 2200,-31.396305,-64.160112,GENERAL PUEYRREDON
TA86,AV. LAS MALVINAS 1100,-31.395467,-64.158825,GENERAL PUEYRREDON
TA48,LAS MALVINAS Y JUAN XXIII,-31.394505,-64.156132,GENERAL PUEYRREDON
TA87,JUAN  XXIII 1210,-31.394125,-64.155773,GENERAL PUEYRREDON
TA88,JUAN  XXIII 1420,-31.391893,-64.153785,GENERAL PUEYRREDON
TA89,JUAN  XXIII 1590,-31.390868,-64.152915,GENERAL PUEYRREDON
TA90,JUAN  XXIII 1796,-31.389267,-64.151485,LOS PINOS
TA91,TARIJA 2063,-31.387988,-64.15298,GENERAL BUSTOS
TA92,TARIJA 1749,-31.38645,-64.155372,GENERAL BUSTOS
TA93,LOCALLINO 1683,-31.384605,-64.157435,GENERAL BUSTOS
TA94,NUEVO MUNDO 1153,-31.383547,-64.160692,GENERAL BUSTOS
RA08,NUEVO MUNDO 800,-31.380885,-64.164835,GENERAL BUSTOS
RA09,NUEVO MUNDO 624,-31.379918,-64.16627,GENERAL BUSTOS
AY18,FRANCISCO DE RECALDE 1748,-31.379718,-64.168948,GENERAL BUSTOS
AY03,CAPDEVILLA Y RECALDE,-31.379475,-64.169097,GENERAL BUSTOS
AY19,AV. DR. ARTURO CAPDEVILA 309,-31.379943,-64.17045,GENERAL BUSTOS
AY20,AV. DR. ARTURO CAPDEVILA 103,-31.38036,-64.173542,GENERAL BUSTOS
AC54,GONGORA 330,-31.38048,-64.179323,HIPOLITO IRIGOYEN
AC76,GONGORA 550-565,-31.38051,-64.181873,HIPOLITO IRIGOYEN
AC56,GONGORA 758,-31.380497,-64.184637,HIPOLITO IRIGOYEN
AC57,GONGORA 954,-31.380518,-64.187483,HIPOLITO IRIGOYEN
AC58,GONGORA 1180,-31.38052,-64.189835,SARGENTO CABRAL
IS22,GONGORA 1334,-31.380525,-64.191873,SARGENTO CABRAL
IS23,GONGORA 1534,-31.380525,-64.19468,SARGENTO CABRAL
IS24,GONGORA 1720,-31.380533,-64.197325,SARGENTO CABRAL
IS25,GONGORA 2070,-31.380525,-64.201148,ANA MARIA ZUMARAN
ZU01,GONGORA Y BV LOS GRANADEROS,-31.380538,-64.201472,ANA MARIA ZUMARAN
ZU08,Bv. Los Granaderos 2288,-31.378632,-64.20386,ANA MARIA ZUMARAN
ZU09,Bv. Los Granaderos 2459,-31.376782,-64.206207,ANA MARIA ZUMARAN
LF22,CONCEPCION DEL BERMEJO 3156,-31.374712,-64.211367,LAS MARGARITAS
LF23,CONCEPCION DEL BERMEJO 3300,-31.372443,-64.21093,LAS MARGARITAS
LF08,Concepción Bermejo 3882,-31.369913,-64.21041,LAS MARGARITAS
LF07,Bento Quinquela Martín 2918,-31.36856,-64.212243,LAS MARGARITAS
AV02,Benito Quinquela Martín 3168,-31.367447,-64.215193,LAS MARGARITAS
PL34,Quinquela Martín 3297,-31.365818,-64.217642,LAS MARGARITAS
CI19,RODRIGUEZ DEL BUSTOS 3627,-31.368453,-64.221238,LAS MARGARITAS
CI06,Rodriguez del Busto 3219,-31.371125,-64.221717,LAS MARGARITAS
CI03,Rodriguez del Busto 2350,-31.378152,-64.223312,LAS MARGARITAS
BP05,Octavio Pinto 3257-3318,-31.3832,-64.222568,LAS MARGARITAS
BP04,Octavio Pinto 3135,-31.384865,-64.220325,LAS MARGARITAS
BP20,TEMISTOCLES CASTELLANOS 1513,-31.38676,-64.221393,VILLA SIBURU
BP21,TEMISTOCLES CASTELLANOS 1314,-31.38905,-64.223185,VILLA SIBURU
ES07,JOSE BARROS PAZOS 2950,-31.390112,-64.221217,VILLA SIBURU
ES08,PADRE LUIS GALEANO 1161,-31.39207,-64.221733,VILLA SIBURU
ES09,DOMINGO ZIPOLI 983,-31.393537,-64.22141,VILLA SIBURU
A909,PUENTE ZIPOLI,-31.3952,-64.222737,VILLA SIBURU
AA67,DOMINGO ZIPOLI 622-635,-31.396737,-64.223393,VILLA SIBURU
AA68,LA RIOJA 3317,-31.399822,-64.221218,VILLA SIBURU
AA69,LA RIOJA 3111,-31.399917,-64.220927,VILLA SIBURU
AA70,DR. JUAN CAFFERATA 229,-31.401762,-64.22163,VILLA SIBURU
AA71,DR. JUAN CAFFERATA 11,-31.403772,-64.222525,VILLA SIBURU
AA72,MAESTRO VIDAL 264,-31.406683,-64.22378,ALBERDI
AA73,MAESTRO VIDAL 446,-31.409888,-64.224863,QUINTA SANTA ANA
AA74,MAESTRO VIDAL 778,-31.41558,-64.226375,QUINTA SANTA ANA
TN53,MAESTRO VIDAL 1060,-31.418582,-64.227145,QUINTA SANTA ANA
TN54,MAESTRO VIDAL 1300,-31.422708,-64.228153,QUINTA SANTA ANA
TN55,MAESTRO VIDAL 1400,-31.424112,-64.228555,QUINTA SANTA ANA
TN56,MAESTRO VIDAL 1646,-31.427912,-64.22956,AMEGHINO NORTE
AM13,Maestro Vidal 1842,-31.430415,-64.230215,AMEGHINO NORTE
AM45,Av Fuerza Aerea 3078,-31.431517,-64.230518,ROSEDAL ANEXO
AM48,AV. FUERZA AEREA ARGENTINA 3150,-31.43159,-64.231022,AMEGHINO NORTE
AM37,AV. FUERZA AEREA ARGENTINA 3620,-31.431868,-64.236233,AMEGHINO NORTE
AM38,AV. FUERZA AEREA ARGENTINA 3850,-31.432178,-64.240335,AMEGHINO NORTE
AM39,FOURNIER 2018,-31.433575,-64.241862,AMEGHINO NORTE
AM40,FOURNIER 2360,-31.436577,-64.24184,VILLA ADELA
AM41,AV. ANTARTIDA ARGENTINA 4079,-31.439887,-64.24123,VILLA ADELA
AM42,AV. ANTARTIDA ARGENTINA 3821,-31.43989,-64.23846,VILLA ADELA
AM43,AV. RUFINO VARELA ORTIZ 2780,-31.441297,-64.237638,VILLA ADELA
MZ50,AV. RUFINO VARELA ORTIZ 3146,-31.444875,-64.237605,ESTACION FLORES
MZ51,FRONTERA 3597,-31.44591,-64.235965,ESTACION FLORES
MZ52,TALMA 3215,-31.445372,-64.233415,ROSEDAL ANEXO
MZ43,TALMA 2721,-31.439987,-64.233423,ROSEDAL ANEXO
MZ54,LAGUNILLA 3121,-31.436895,-64.230365,ROSEDAL ANEXO
RO08,LAGUNILLA 2753,-31.437003,-64.225118,ROSEDAL ANEXO
P202,Lagunilla 2648,-31.436923,-64.223318,ROSEDAL ANEXO
P205,Lagunilla 2508,-31.436923,-64.221612,ROSEDAL ANEXO
P214,CERRO CONICO 1935,-31.438743,-64.215433,FERRER
SZ18,RIO NEGRO 2864,-31.440915,-64.214005,FERRER
SZ19,RIO NEGRO 2996,-31.44226,-64.214322,FERRER
SZ20,RIO NEGRO 3000,-31.44363,-64.21464,FERRER
SZ21,RIO NEGRO  3200,-31.445638,-64.215182,FERRER
P210,BAGORRIA Y RIO NEGRO,-31.445933,-64.215252,FERRER
SZ22,MANUEL BAIGORRIA 1401,-31.445597,-64.21236,FERRER
V113,DR. LAZARO LANGER 965,-31.44702,-64.210847,FERRER
V114,DR. LAZARO LANGER 1053,-31.447355,-64.209038,FERRER
V103,Dr Manuel Parga 3588,-31.449427,-64.209262,FERRER
PT22,Dr Manuel Parga 3696,-31.451153,-64.209703,FERRER
PT27,PASTOR TABOADA 450,-31.452327,-64.204617,LAS FLORES
LR64,DR. OSCAR COCCA 317,-31.452168,-64.200717,LAS FLORES
LR65,BERNARDO MACEDA 1978,-31.45287,-64.19727,LAS FLORES
IP30,AV. CJAL. FELIPE BERNARDINELLI,-31.452183,-64.19495,LAS FLORES
IP18,Av. Cjal. Felipe Belardinelli 3277,-31.448115,-64.194273,LAS FLORES
IP19,Av. Cjal. Felipe Belardinelli 3981,-31.445518,-64.193827,LAS FLORES
CU31,Av Enrique Barros (FUC),-31.434615,-64.187613,GUEMES
CU17,Los Nogales 9999,-31.433758,-64.186092,GUEMES
PS07,Av. Concepcion Arenales 1251,-31.435143,-64.175948,VILLA REVOL
VI13,Av. Pablo Richieri 2652,-31.442242,-64.176693,VILLA REVOL
JA23,Av. Pablo Richieri 3080,-31.447507,-64.17665,VILLA REVOL
S00000505,Bulevar Arturo Illia 452,-31.422510883867805,-64.18005824089052,GUEMES
S00000504,Bulevar Arturo Illia 130,-31.42136645067466,-64.18438196182252,GUEMES
S00000503,Bulevar San Juan 1,-31.420890362353177,-64.18628096580507,GUEMES
S00000506,Bulevar San Juan 9,-31.42085374007451,-64.18638825416566,GUEMES
S00000507,Bulevar Arturo Illia 146,-31.421403072753133,-64.18419420719148,GUEMES
S00000508,Bulevar San Juan 107,-31.420514983318835,-64.18764889240265,GUEMES
S00000509,Bulevar Arturo Illia 117,-31.42119707337569,-64.18444097042085,GUEMES
C3022,Avenida Fuerza Aérea 4017,-31.43241737215634,-64.24085553735495,AMEGHINO NORTE
C0124,Avenida Rafael Núñez 4358,-31.36754087236254,-64.23372387886047,COLINAS DEL CERRO
C5597,Igualdad 3500,-31.39562760796447,-64.22439616173507,VILLA SIBURU
C2658,Avenida Patria 1213,-31.4004474715358,-64.16120633482933,GENERAL PUEYRREDON
C6647,Richardson 348,-31.43197652750108,-64.19609114527702,GUEMES
C1598,Eva Perón 9677,-31.31313190975304,-64.2986524477601,VILLA RIVERA INDARTE
C1602,Eva Perón 9055,-31.313277993895863,-64.2925376817584,VILLA ALLENDE PARQUE
AC36,JUAN B. JUSTO Y CALDERON DE LA BARCA,-31.38526,-64.176063,GENERAL BUSTOS
AC45,TUCUMAN 2141,-31.392053,-64.178373,GENERAL BUSTOS
AC49,AV. JUAN B. JUSTO 3672,-31.382735,-64.175995,GENERAL BUSTOS
AC50,AV. JUAN B. JUSTO 3717,-31.382112,-64.176008,GENERAL BUSTOS
AE05,Parque empresarial,-31.311325,-64.221027,LAS CORTADERAS
AI02,EEUU - CARTECHINI,-31.423528,-64.133522,ACOSTA
AL18,Santa Fe 362,-31.40647,-64.199995,URQUIZA
AL20,Colón 1780,-31.406722,-64.206642,ALBERDI
BG02,Av. Castro Barros 1224,-31.394317,-64.201872,SAN MARTIN
BS03,Mahatma Ghandi 170,-31.389807,-64.269387,PARQUE DON BOSCO
BS16,Mascardi 205,-31.386432,-64.275607,PARQUE DON BOSCO
BS17,Mascardi 110,-31.387427,-64.276675,PARQUE DON BOSCO
BS18,Pagliere 7008,-31.389517,-64.275013,PARQUE DON BOSCO
BS27,COLECTORA OESTE Y MAHATMA GHANDI,-31.393468,-64.269417,PARQUE DON BOSCO
BS28,Mahatma Ghandi 290,-31.386823,-64.269342,PARQUE DON BOSCO
C205,COLECTORA Y TROPEZON,-31.394553,-64.262592,LOS ROBLES
C212,Carcano S/N,-31.372105,-64.253883,COLINAS DEL CERRO
C213,Carcano S/N,-31.372453,-64.258227,COLINAS DEL CERRO
C217,Carcano 13,-31.39046,-64.263903,PARQUE DON BOSCO
C218,AV. DEL PIAMONTE S/N,-31.376178,-64.258603,COLINAS DEL CERRO
C219,Carcano 1050,-31.378857,-64.257638,COLINAS DEL CERRO
C220,Carcano 75,-31.390762,-64.265263,PARQUE DON BOSCO
CA03,AV. JUAN B. JUSTO 4249,-31.374267,-64.176102,VILLA AZALAIS OESTE
CA04,AV. JUAN B. JUSTO 4350,-31.373052,-64.176083,VILLA AZALAIS OESTE
CC19,AV. EMILIO OLMOS Y BV. GUZMAN,-31.415813,-64.176042,URQUIZA
CE37,Av Velez Sarsfield 30-34,-31.415613,-64.186897,URQUIZA
CE77,E OLMOS Y SALTA,-31.415277,-64.177767,URQUIZA
CE79,PUENTE MAIPU,-31.4076,-64.175798,URQUIZA
CE88,Av. Maipu,-31.41398,-64.17868,URQUIZA
CE93,Humberto Primo 68,-31.410015,-64.182113,URQUIZA
CE98,Av. Colón 375,-31.41218,-64.188187,URQUIZA
CI21,La cordillera 3475,-31.365738,-64.221062,LAS MARGARITAS
CO09,J.C.Lafinur 4350,-31.376832,-64.243055,COLINAS DEL CERRO
CO10,J.C.Lafinur 4547,-31.376205,-64.243998,COLINAS DEL CERRO
CO12,J.C.Lafinur 4690,-31.375742,-64.245777,COLINAS DEL CERRO
CO13,Carlos tagle 4673,-31.376422,-64.24834,COLINAS DEL CERRO
CO14,Mansilla 1286,-31.375795,-64.24704,COLINAS DEL CERRO
CP05,AV. COLON Y STA FE,-31.408467,-64.200742,URQUIZA
CU40,MARCELO LOPEZ Y CRUZ ROJA,-31.443328,-64.19443,LAS FLORES
EK03,Carcano ---,-31.371587,-64.250497,COLINAS DEL CERRO
EK04,Carcano 3590,-31.36998,-64.252435,COLINAS DEL CERRO
EK05,Bulevar Parque Kempes	,-31.373565,-64.249025,COLINAS DEL CERRO
EK07,Pasarela Ipef,-31.370515,-64.25027,COLINAS DEL CERRO
EK08,Rotonda puente 15,-31.37384,-64.249212,COLINAS DEL CERRO
FA14,Dr. Pedro Minuzzi 128,-31.463375,-64.199657,CABO FARINA
FA19,Av. Cjal. Felipe Belardineli 4484,-31.463297,-64.19808,CABO FARINA
FA20,Dr. Pedro Minuzzi 203,-31.463383,-64.199245,CABO FARINA
GF26,De los Alemanes,-31.343318,-64.234785,LAS CORTADERAS
GZ15,GUINAZU,-31.307143,-64.175468,GUINAZU
GZ17,AV. JUAN B. JUSTO 9290,-31.312972,-64.176008,GUINAZU
H102,11 de Septiembre 5100,-31.471903,-64.147893,RAMON J CARCANO
H103,11 de Septiembre 5000,-31.470785,-64.147903,RAMON J CARCANO
H104,carcano de horizonte,-31.470682,-64.144247,RAMON J CARCANO
H105,jeronimo helguera 4683 4601,-31.466163,-64.14282,RAMON J CARCANO
IS01,BV. LOS GRANADEROS Y AV. CORNELIO SAAVEDRA,-31.384735,-64.196258,SARGENTO CABRAL
JA31,BERNARDO O´HIGGINS Y CELSO BARRIOS,-31.458462,-64.168803,BIALET MASSE
JI04,11 de Septiembre 3600-3601,-31.455023,-64.1482,BH_CAMINO A 60 CUADRAS
JN16,ANCHORENA Y ANASAGASTI,-31.354492,-64.176442,VILLA AZALAIS OESTE
LA05,Monseñor Pablo Cabrera 3945,-31.369778,-64.20583,ANA MARIA ZUMARAN
LB01,DE LOS POLACOS Y DE LOS GENOVESES,-31.342638,-64.233075,LAS CORTADERAS
LB02,LOS ALEMANES -LOS LATINOS,-31.343358,-64.216278,LOS BOULEVARES
LB06,Bv. Rivadavia 3052,-31.336645,-64.210503,LOS BOULEVARES
LB08,Bv. Rivadavia 3813,-31.336658,-64.220248,LOS BOULEVARES
LB09,Bv. Rivadavia 3848,-31.336652,-64.221733,LOS BOULEVARES
LB10,Bv. Rivadavia 4700,-31.336638,-64.22518,LAS CORTADERAS
LB12,Bv. De los Alemanes 4170,-31.343355,-64.224052,LOS BOULEVARES
LB13,Bv. De los Alemanes 4057,-31.343348,-64.222652,LOS BOULEVARES
LB14,Bv. De los Alemanes 3958,-31.34335,-64.221535,LOS BOULEVARES
LB16,Bv. De los Alemanes 3655-3666,-31.343347,-64.218137,LOS BOULEVARES
LB23,Av. La Voz del Interior 5883,-31.346632,-64.205867,LOS BOULEVARES
LB24,Av. La Voz del Interior 5950,-31.345988,-64.206085,LOS BOULEVARES
LB25,Av. La Voz del Interior 6177,-31.344227,-64.207478,LOS BOULEVARES
LB29,Av. La Voz del Interior 7280,-31.335192,-64.208363,LOS BOULEVARES
LB30,Av. La Voz del Interior 7551,-31.332707,-64.209815,LOS BOULEVARES
LB31,Av. La Voz del Interior 7661,-31.330463,-64.21047,LOS BOULEVARES
LB33,De los Yusgoslavos 6230,-31.3429,-64.239732,LAS CORTADERAS
LB35,De Los Italianos 6230,-31.343128,-64.227017,LOS BOULEVARES
LB40,Calle Publica S/N,-31.3408,-64.239807,LAS CORTADERAS
LB42,Los Latinos 6200-6208,-31.343017,-64.216272,LOS BOULEVARES
LB43,De los Alemanes,-31.343342,-64.23148,LAS CORTADERAS
LB44,De los Alemanes 4484,-31.343332,-64.227802,LOS BOULEVARES
LB45,De los Alemanes 4500,-31.343362,-64.22638,LOS BOULEVARES
LB46,De los Alemanes 4700,-31.343342,-64.229633,LAS CORTADERAS
LB51,Av. La Voz del Interior 6411,-31.341242,-64.208027,LOS BOULEVARES
LB52,De los Alemanes 3919,-31.34333,-64.22118,LOS BOULEVARES
LB53,De los Alemanes 3725,-31.343345,-64.218567,LOS BOULEVARES
LB54,De Los Latinos 6398,-31.341603,-64.216297,LOS BOULEVARES
LB55,De Los Latinos 6760,-31.339032,-64.216282,LOS BOULEVARES
LB56,De Los Latinos 6985,-31.336832,-64.2162,LOS BOULEVARES
LB57,Bv. Rivadavia 3155,-31.33664,-64.21187,LOS BOULEVARES
LB58,LA VOZ DEL INTERIOR Y RIVADAVIA,-31.336703,-64.207973,LOS BOULEVARES
LB59,Bv. Buenos Aires 2834,-31.338762,-64.208457,LOS BOULEVARES
LB60,Bv. Buenos Aires 3054,-31.338788,-64.210812,LOS BOULEVARES
LB61,Bv. Buenos Aires 3348,-31.338807,-64.21292,LOS BOULEVARES
LB62,Bv. Buenos Aires 3450,-31.33876,-64.21591,LOS BOULEVARES
LB63,Los Latinos 6660,-31.339677,-64.216315,LOS BOULEVARES
LB64,Los Latinos 6413,-31.341243,-64.216307,LOS BOULEVARES
LB65,Calle Publica 2 1080,-31.339985,-64.239673,LAS CORTADERAS
LB66,De los Polacos 6400,-31.342162,-64.232998,LAS CORTADERAS
LB67,De los Polacos 7000,-31.33729,-64.231975,LAS CORTADERAS
LB68,De los Polacos 7300,-31.33248,-64.231333,LAS CORTADERAS
LB69,De los Polacos 7150,-31.334192,-64.231357,LAS CORTADERAS
LB70,Calle Publica Los Cortaderos,-31.331493,-64.229855,LAS CORTADERAS
LB71,Bv. Rivadavia 3075,-31.33666,-64.208157,LOS BOULEVARES
LB72,De los Polacos 7299,-31.332653,-64.231358,LAS CORTADERAS
LB73,De los Polacos 7149,-31.334037,-64.23132,LAS CORTADERAS
LB74,De los Polacos 6999,-31.33701,-64.23196,LAS CORTADERAS
LB75,De los Polacos 6445,-31.34198,-64.232975,LAS CORTADERAS
LB76,Bv. Rivadavia 3052,-31.336647,-64.210395,LOS BOULEVARES
LB77,Bv. Rivadavia 3424,-31.336663,-64.21423,LOS BOULEVARES
LB79,Bv. Rivadavia 3848,-31.336655,-64.221675,LOS BOULEVARES
LB82,Bv. De los Alemanes 3446,-31.343323,-64.21449,LOS BOULEVARES
LB96,Calle Publica 3 Los Cortaderos,-31.330898,-64.22983,LAS CORTADERAS
LE28,AV. JUAN B. JUSTO 5400,-31.354238,-64.176163,VILLA AZALAIS OESTE
LE29,AV. JUAN B. JUSTO 5551,-31.352362,-64.176155,REMEDIOS DE ESCALADA
LE31,AV. JUAN B. JUSTO 6000,-31.349702,-64.176178,REMEDIOS DE ESCALADA
LI03,AV. JUAN B. JUSTO 6330,-31.348377,-64.176185,REMEDIOS DE ESCALADA
LR67,Av. Cjal. Felipe Belardinelli 4180,-31.458145,-64.196632,LAS FLORES
MA07,Av Sabattini 1350,-31.429692,-64.169673,CRISOL SUD
MS12,Av. Monseñor Pablo Cabrera 4480,-31.363792,-64.204392,MARQUES DE SOBREMONTE
MS13,Av. Monseñor Pablo Cabrera 4564,-31.362713,-64.204192,MARQUES DE SOBREMONTE
MS14,Av. Monseñor Pablo Cabrera 4700,-31.361172,-64.204135,MARQUES DE SOBREMONTE
MS15,Av. Monseñor Pablo Cabrera 4780,-31.360493,-64.203768,MARQUES DE SOBREMONTE
MS16,Av. Monseñor Pablo Cabrera 5000,-31.357447,-64.203198,MARQUES DE SOBREMONTE
NC27,Bv. Chacabuco 470,-31.422777,-64.18241,GUEMES
NC39,PLAZA ESPANA,-31.428565,-64.184875,GUEMES
NC41,BV. SAN JUAN Y OBISPO TREJO,-31.420537,-64.187398,GUEMES
NC53,Bv. Illia 136,-31.421472,-64.183937,GUEMES
NC97,Ituzaingo 498,-31.422662,-64.183867,GUEMES
NI01,AGUSTIN GARZON Y LOLA MORA,-31.427358,-64.114605,COLONIA LOLA
NI35,Mario Bravo 500,-31.416947,-64.121975,RENACIMIENTO
NS07,AV. GRAL. OHGGINS Y 2° ROTONDA,-31.481592,-64.168602,CERVECEROS
NS42,Cno. San Carlos 5394,-31.475773,-64.168817,CERVECEROS
NS43,Cno. San Carlos 4500-4501,-31.472992,-64.168805,CERVECEROS
NS46,Calle Principal Quintas de Flores S/N,-31.48801,-64.167137,CERVECEROS
NS47,Calle Publica 5 S/n,-31.487635,-64.161392,VILLA CORONEL OLMEDO
NS48,Calle Publica 5 S/n,-31.48432,-64.161325,VILLA CORONEL OLMEDO
NS49,Calle Publica 5 S/n,-31.482073,-64.161272,CERVECEROS
NS50,Mauricio Revigliono S/N,-31.481593,-64.164783,CERVECEROS
OB01,Bv San Juan 578,-31.418802,-64.193817,URQUIZA
OL01,AV 11 DE SEPTIEMBRE KM 4,-31.484928,-64.147777,VILLA CORONEL OLMEDO
OL03,Av Munecas 3958,-31.480808,-64.14527,VILLA CORONEL OLMEDO
OL07,Av Munecas 4288,-31.480842,-64.140317,VILLA CORONEL OLMEDO
OL08,Munecas 4410,-31.480852,-64.1384,VILLA CORONEL OLMEDO
OL13,Av Munecas 3887,-31.4808,-64.146383,VILLA CORONEL OLMEDO
OL22,Av.El Quebracho 4186,-31.477157,-64.14172,VILLA CORONEL OLMEDO
OL25,11 de Septiembre 5600,-31.478173,-64.147823,VILLA CORONEL OLMEDO
OL28,Av.11 de septiembre 7000,-31.483915,-64.147785,VILLA CORONEL OLMEDO
OL39,Av.muñecas 4982,-31.480857,-64.129455,VILLA CORONEL OLMEDO
OL54,Av. Adolfo Muñecas 4804,-31.480865,-64.133477,VILLA CORONEL OLMEDO
OL55,Calle 26 5794,-31.480675,-64.130827,VILLA CORONEL OLMEDO
OL56,Av. Adolfo Muñecas 4805,-31.48078,-64.133503,VILLA CORONEL OLMEDO
PB02,ALTO ALEGRE Y MANUEL NAMUNCURA,-31.415638,-64.26384,PARQUE REPUBLICA
PB05,MANUEL NAMUNCURA 5870,-31.415493,-64.26235,PARQUE REPUBLICA
PC12,Colón 1045,-31.409323,-64.197608,URQUIZA
PL16,Av. Monseñor Pablo Cabrera 4407,-31.364325,-64.204723,MARQUES DE SOBREMONTE
PL17,Av. Monseñor Pablo Cabrera 4935,-31.358222,-64.20356,MARQUES DE SOBREMONTE
PM01,RIO NEGRO Y SANTA ANA,-31.41704,-64.207653,CUPANI
PN18,AV. JUAN B. JUSTO 4547,-31.371062,-64.17609,VILLA AZALAIS OESTE
PO01,Bv San Juan y M T de Alvear,-31.419808,-64.190148,URQUIZA
PO10,Bv San Juan 60,-31.420693,-64.186723,GUEMES
PS16,Av. Gdor Amadeo Sabattini 800,-31.427023,-64.172317,CRISOL SUD
PU65,FELIX FRIAS 1525,-31.400763,-64.174692,GENERAL BUSTOS
QR57,Hornero 296,-31.386733,-64.261522,PARQUE DON BOSCO
QR58,Carcano 251,-31.386008,-64.262412,PARQUE DON BOSCO
QS09,BATALLA DE CEPEDA Y D. QUIROS,-31.413998,-64.202572,URQUIZA
QS11,Mariano Moreno 39,-31.412502,-64.19767,URQUIZA
QS12,Mariano Moreno 15,-31.412147,-64.197537,URQUIZA
RC01,11 de Septiembre 4415,-31.46331,-64.14788,RAMON J CARCANO
RC07,11 de Septiembre 4755,-31.467828,-64.147938,RAMON J CARCANO
RC12,De las Leyes Agrarias 3850,-31.464693,-64.14689,RAMON J CARCANO
RC15,De las Leyes Agrarias 3994,-31.464697,-64.145505,RAMON J CARCANO
RE11,JUAN B JUSTO Y AV. JAPON,-31.336235,-64.175925,REMEDIOS DE ESCALADA
RE13,AV. JUAN B. JUSTO 6579,-31.340663,-64.17614,REMEDIOS DE ESCALADA
RE15,AV. JUAN B. JUSTO 6819,-31.337987,-64.17614,REMEDIOS DE ESCALADA
RL18,Av. Madrid 2332,-31.435397,-64.168897,CRISOL SUD
S00000525,RODRIGUEZ DEL BUSTOS 2900,-31.375598,-64.222772,LAS MARGARITAS
S00000585,Av. Cjal. Felipe Belardinelli 3427,-31.450713,-64.194488,LAS FLORES
S00000592,Av. Medina Allende S/N,-31.438008,-64.192482,GUEMES
S00000600,Av Cruz Roja 1300,-31.441285,-64.176682,VILLA REVOL
S00000625,AV. CJAL. FELIPE BERNARDINELLI 3000,-31.44573,-64.194027,LAS FLORES
S00000746,Av. Cjal. Felipe Belardinelli 3492,-31.451172,-64.19481,LAS FLORES
S908,San Jeronimo 2716-2724,-31.42331,-64.148943,YAPEYU
S909,San Jeronimo 2957-2964-2988,-31.4236,-64.145953,YAPEYU
SM15,CASTRO BARROS Y STA FE,-31.400537,-64.197032,SAN MARTIN
SM45,Av. Castro Barros 667,-31.399392,-64.197745,SAN MARTIN
SV82,San Jeronimo 2467-2491,-31.423047,-64.151992,YAPEYU
TF19,CPC COLON,-31.396497,-64.251545,LOS ROBLES
UE01,UNIVERSIDAD SIGLO 21,-31.323177,-64.222872,LAS CORTADERAS
UE02,UES SIGLO XXI,-31.321562,-64.223057,LAS CORTADERAS
UE03,UES21 ,-31.318697,-64.218837,LAS CORTADERAS
UR01,Av Menendez Pidal 3800,-31.3826,-64.237455,COLINAS DEL CERRO
UR06,Av Menendez Pidal 4011,-31.381767,-64.240267,COLINAS DEL CERRO
UR07,Av Menendez Pidal 3990,-31.381937,-64.239805,COLINAS DEL CERRO
V401,SANTA ANA Y AVIADOR LOCATELLI,-31.41176,-64.250852,LAS VIOLETAS
V402,AV. SANTA ANA 5072,-31.411585,-64.25323,LAS VIOLETAS
V407,AV. SANTA ANA 4630,-31.41144,-64.246433,LAS VIOLETAS
VC30,Ciudad de Tampa 2207,-31.386912,-64.207983,LAS MARGARITAS
VC57,PADRE LUIS GALEANO Y CIUDAD DE TAMPA,-31.384067,-64.21676,LAS MARGARITAS
VC63,Av. Monseñor Pablo Cabrera 1827-1836,-31.390418,-64.203505,VILLA PAEZ
VG06,Av Juan B Justo 7200-7209,-31.333742,-64.175753,REMEDIOS DE ESCALADA
VG12,AV. JUAN B. JUSTO 7260,-31.333202,-64.175785,REMEDIOS DE ESCALADA
VG14,AV. JUAN B. JUSTO 7900,-31.32821,-64.175803,REMEDIOS DE ESCALADA
VG15,AV. JUAN B. JUSTO 8250,-31.32415,-64.175813,GUINAZU
IT85,Antonio Soto s/n 1,-31.452797,-64.073897,ITUZAINGO ANEXO
IT86,Antonio Soto s/n 2,-31.455902,-64.073893,ITUZAINGO ANEXO
IT87,A. Soto y Cap. de los Remedios,-31.459143,-64.073862,ITUZAINGO ANEXO
IA32,Schrodinger s/n 1,-31.459073,-64.078257,ITUZAINGO ANEXO
IA34,Schrodinger y Vucetich,-31.464892,-64.07842,ITUZAINGO ANEXO
IT59,Vucetich 7173,-31.465012,-64.088063,ITUZAINGO ANEXO
IT78,Vucetich 6900,-31.465005,-64.091902,LOS SAUCES
IT57,Vucetich 6301,-31.464987,-64.09954,LOS SAUCES
IT89,Vucetich 6011,-31.46487,-64.102288,LOS SAUCES
IT90,Av. Sabattini 5600,-31.463397,-64.104602,FERREYRA
SL05,Av Sabattini 5450,-31.457082,-64.111113,SAN LORENZO
DF05,Av Sabattini y Cangallo,-31.44889,-64.119347,VILLA BUSTOS
DF06,Av Sabattini 5039,-31.446682,-64.12173,VILLA BUSTOS
EM05,Av Sabattini 4600 (Arco Cba),-31.438175,-64.12854,EMPALME
EM10,Fiambala 4874,-31.439025,-64.123537,EMPALME
